"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","6","0","0","0","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","4","0","2","2","0"
"中央区","33","0","0","1","5","1","0","1","1","0","0","0","0","5","0","0","0","0","0","0","0","0","0","4","3","1","0","0","0"
"みなと","43","0","4","20","33","6","0","4","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","6","0","1","1","0"
"新宿区","67","0","0","5","35","4","0","1","3","0","0","0","0","0","0","1","0","4","0","0","0","0","0","9","6","2","2","2","0"
"文京","19","1","0","3","9","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","5","3","1","1","1","0"
"台東","16","0","0","3","27","4","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","3","0","0","0","0"
"墨田区","37","1","0","5","11","6","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","3","1","1","1","0"
"江東区","71","0","0","9","40","4","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","4","1","0","0","0"
"品川区","28","0","1","3","35","6","0","5","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","6","1","0","0","0"
"目黒区","12","0","0","3","4","4","0","3","3","0","0","0","0","1","0","0","0","7","0","0","0","0","0","6","3","1","0","0","0"
"大田区","120","1","2","20","48","7","0","4","5","0","0","0","0","5","2","0","0","0","0","0","0","0","0","16","9","2","1","1","0"
"世田谷","98","0","0","13","48","9","0","2","8","0","0","0","0","1","0","0","1","0","0","0","0","0","0","16","8","2","2","2","0"
"渋谷区","29","0","1","0","15","11","0","1","0","0","0","0","0","1","0","0","0","2","0","0","0","0","0","6","4","1","2","1","0"
"中野区","40","1","0","2","31","7","1","3","4","0","0","0","2","5","1","0","0","0","0","0","0","0","2","9","6","1","1","1","0"
"杉並","91","0","10","7","54","7","1","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","6","1","1","1","0"
"池袋","35","0","0","10","8","5","0","1","3","0","0","0","0","0","0","0","0","0","0","0","1","0","0","5","5","1","1","1","0"
"北区","42","0","3","0","18","5","0","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","4","1","0","0","0"
"荒川区","10","0","1","0","18","7","0","2","4","0","0","0","0","1","1","0","0","1","0","0","0","0","0","4","2","1","0","0","0"
"板橋区","20","0","0","0","15","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10","6","2","1","1","0"
"練馬区","73","0","0","4","15","3","0","5","2","0","0","0","2","0","0","0","0","0","0","0","0","0","0","12","5","2","0","0","0"
"足立","42","1","1","7","22","7","0","1","3","1","0","0","2","0","2","0","1","0","0","0","0","0","0","12","5","2","0","0","0"
"葛飾区","58","0","0","10","16","12","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","9","4","1","0","1","0"
"江戸川","53","1","6","12","35","7","2","4","2","0","0","0","0","2","0","0","0","0","0","0","0","0","0","12","5","2","0","0","0"
"八王子市","44","0","0","2","14","14","0","3","3","0","0","0","0","3","0","0","0","0","0","0","0","0","0","8","2","2","1","1","0"
"町田市","69","0","0","12","48","16","0","6","6","0","0","0","0","1","2","0","0","0","0","0","0","0","0","9","4","1","0","0","0"
"西多摩","66","0","0","2","27","11","1","6","5","0","0","1","0","0","0","0","0","0","0","0","0","0","0","9","5","1","1","1","0"
"南多摩","61","0","0","9","28","7","0","4","1","0","0","1","0","1","0","0","0","2","0","0","0","0","0","8","3","1","0","0","0"
"多摩立川","54","0","0","0","14","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","13","6","2","1","1","0"
"多摩府中","144","1","0","7","50","11","1","4","1","0","0","0","0","3","1","0","0","2","0","0","0","0","0","21","10","3","2","3","0"
"多摩小平","116","0","5","11","48","12","0","4","5","0","0","0","1","2","0","1","2","0","0","0","0","0","0","14","6","2","2","2","0"
"島しょ","8","0","0","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","1","0"
"合計","1605","7","34","180","778","196","7","72","82","1","0","2","7","33","9","2","5","22","0","0","1","0","2","282","147","39","24","25","0"
