"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","74","1","0","2","10","0","0","0","1","0","0","1","1","1","0","0","0","0","0","0","0","1","4","3","0","2","2","0"
"中央区","104","0","2","7","17","0","0","1","5","0","0","0","0","0","0","1","0","0","0","0","0","0","5","3","1","0","0","0"
"みなと","267","1","4","11","24","1","0","0","1","1","0","3","0","0","0","0","1","0","0","1","0","8","9","6","0","1","1","0"
"新宿区","280","3","0","12","51","2","1","0","2","0","0","1","0","0","0","0","0","0","1","0","0","7","12","8","2","2","2","0"
"文京","124","0","0","3","10","0","0","0","2","0","0","5","0","0","0","2","0","0","0","0","0","4","7","4","1","1","1","0"
"台東","146","0","4","6","20","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","7","4","0","0","0","0"
"墨田区","260","1","1","4","34","2","0","0","2","0","0","0","0","0","0","0","1","0","0","0","0","4","8","5","1","1","1","0"
"江東区","457","0","0","17","73","1","0","0","5","0","0","5","0","0","0","1","0","0","0","0","0","0","14","9","1","0","0","0"
"品川区","260","3","5","7","28","1","0","2","1","0","1","1","0","0","0","1","0","0","0","0","0","0","12","8","1","0","0","0"
"目黒区","180","0","0","7","36","2","2","3","1","0","1","0","0","0","0","0","0","0","0","0","0","0","8","5","1","0","0","0"
"大田区","510","3","3","41","86","3","1","0","7","1","0","4","0","0","0","1","0","0","0","0","0","0","18","11","2","1","1","0"
"世田谷","808","5","0","23","72","4","1","5","11","0","0","5","3","0","0","0","0","0","1","0","0","18","25","16","2","2","2","0"
"渋谷区","124","0","0","1","16","6","0","0","4","0","0","0","0","0","0","0","0","0","0","0","2","2","7","4","1","1","1","0"
"中野区","312","0","0","5","59","1","0","1","4","0","0","2","0","0","0","0","0","0","0","0","0","0","10","6","1","0","0","0"
"杉並","532","0","0","5","56","1","0","2","3","0","0","1","0","0","0","1","0","0","2","0","0","6","17","11","1","2","2","0"
"池袋","212","3","0","2","12","0","0","0","0","0","0","1","0","0","0","0","0","0","3","2","1","0","7","4","1","1","1","0"
"北区","358","0","0","12","19","1","0","0","2","0","0","0","0","0","0","1","0","0","0","0","0","0","11","7","1","0","0","0"
"荒川区","269","0","3","7","13","0","0","0","2","0","0","4","0","1","0","0","0","0","0","0","0","0","7","4","1","0","0","0"
"板橋区","479","0","2","12","29","1","1","0","4","0","0","2","3","0","0","0","0","0","0","0","0","6","16","10","2","1","1","0"
"練馬区","680","1","2","59","67","3","2","0","4","0","0","9","0","0","0","0","0","0","0","0","0","0","21","13","2","0","0","0"
"足立","683","5","3","28","68","1","0","0","2","0","0","2","0","0","0","1","0","0","0","0","0","0","20","13","2","0","0","0"
"葛飾区","497","1","0","5","27","1","0","1","5","0","0","1","0","0","0","0","0","0","0","0","0","10","13","8","1","1","1","0"
"江戸川","721","1","2","35","105","0","0","1","4","0","0","1","0","0","0","0","0","0","0","0","0","0","19","12","2","0","0","0"
"八王子市","858","0","2","32","101","8","0","2","1","0","0","6","0","0","0","0","0","0","0","0","0","8","18","11","2","1","1","0"
"町田市","678","0","0","20","81","3","0","0","4","0","1","14","0","0","0","0","0","0","0","0","0","0","13","8","1","0","0","0"
"西多摩","530","0","6","16","36","6","0","1","0","0","0","1","0","0","0","0","0","0","1","0","0","3","14","8","1","1","1","0"
"南多摩","627","4","2","8","48","4","0","0","3","0","0","3","0","0","0","0","0","0","0","0","0","0","14","9","1","0","0","0"
"多摩立川","833","0","1","43","76","6","0","0","4","0","0","3","0","0","0","0","0","0","0","0","0","7","21","14","2","1","1","0"
"多摩府中","1575","2","2","27","120","5","1","7","13","1","0","4","0","0","0","0","1","0","0","1","1","16","33","21","3","3","3","0"
"多摩小平","1143","2","7","61","59","3","1","1","12","0","0","3","0","1","0","0","1","0","1","1","0","4","23","15","2","2","2","0"
"島しょ","113","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","1","0"
"合計","14694","36","51","519","1453","66","10","27","114","3","3","82","7","3","0","9","4","0","9","5","4","104","415","261","39","25","25","0"
