"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","3","51","3","2","7","30","0","78","7","2","4","1","0","0","0","1","0","0","2","0","0","0","10","","","","","",""
"区南部","7","36","5","3","7","34","1","83","7","4","4","1","0","0","0","0","0","0","2","0","0","0","0","","","","","",""
"区西南部","11","44","2","0","11","29","0","100","9","2","8","1","0","0","0","1","0","1","1","0","0","0","0","","","","","",""
"区西部","14","69","2","5","23","50","1","100","8","3","6","2","0","0","0","1","0","0","19","0","0","0","7","","","","","",""
"区西北部","17","96","3","2","22","36","2","148","10","8","8","2","2","0","0","2","0","0","2","0","0","0","1","","","","","",""
"区東北部","16","74","7","1","19","54","1","113","4","7","9","1","0","0","0","0","0","0","4","0","0","0","4","","","","","",""
"区東部","23","91","2","2","14","33","8","154","12","4","12","0","0","1","0","1","0","0","5","0","0","0","3","","","","","",""
"西多摩","2","28","0","1","6","4","2","17","2","0","1","0","0","0","0","0","0","0","1","0","0","0","1","","","","","",""
"南多摩","4","90","0","0","32","60","9","169","3","5","9","3","1","1","0","1","0","0","0","0","0","0","2","","","","","",""
"北多摩西部","5","47","2","0","9","14","0","64","3","1","2","0","0","0","0","0","0","0","0","0","0","0","2","","","","","",""
"北多摩南部","6","79","2","2","30","38","3","138","11","3","12","2","4","0","0","1","0","0","6","0","0","0","14","","","","","",""
"北多摩北部","10","43","3","2","29","26","0","125","4","6","5","1","0","0","0","2","0","0","1","0","0","0","11","","","","","",""
"島しょ","15","1","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","133","749","31","20","209","408","27","1290","80","46","80","14","7","2","0","10","0","1","43","0","0","0","55","","","","","",""
