"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","13","11","0"
"1〜4歳","0","0","0","0","0","0","12","30","0"
"5〜9歳","0","0","0","0","0","0","2","4","0"
"10〜14歳","0","0","0","0","0","0","1","0","1"
"15〜19歳","10","1","1","2","1","0","1","0","0"
"20〜24歳","32","8","8","11","2","1","1","0","0"
"25〜29歳","36","9","13","20","4","2","2","0","0"
"30〜34歳","26","12","10","18","5","1","4","0","0"
"35〜39歳","21","12","10","13","0","1","0","0","0"
"40〜44歳","17","6","1","9","2","1","0","0","0"
"45〜49歳","11","2","3","5","4","0","1","0","0"
"50〜54歳","5","2","1","2","1","0","4","1","0"
"55〜59歳","2","5","1","0","0","0","8","2","1"
"60〜64歳","2","2","0","0","0","0","13","3","0"
"65〜69歳","1","0","0","0","1","0","12","2","0"
"70歳以上","0","2","0","0","0","0","66","10","2"
"合計","163","61","48","80","20","6","140","63","4"
