"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"〜5ヶ月","1","1","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","3","3","0","2","37","4","0","0","14","0","0","0","1","0","0","0","0","0","0","0"
"1歳","19","3","0","0","111","12","2","0","14","0","0","1","0","0","1","0","0","0","0","0"
"2歳","31","0","3","4","69","11","0","0","5","0","0","1","2","0","0","0","0","0","1","0"
"3歳","48","0","4","14","59","10","1","1","0","0","0","1","0","0","0","0","0","1","0","0"
"4歳","65","0","5","16","59","11","1","2","0","0","0","1","0","0","0","1","0","0","1","0"
"5歳","73","0","0","24","53","9","0","2","0","0","0","1","0","0","0","0","0","0","0","0"
"6歳","65","0","0","22","45","4","0","1","1","0","0","3","0","0","0","0","0","0","0","0"
"7歳","51","0","0","21","39","2","0","1","0","0","0","4","0","0","0","0","0","0","0","0"
"8歳","31","0","0","10","31","2","0","2","0","0","0","2","0","0","0","0","0","0","1","0"
"9歳","34","0","1","16","30","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"10〜14歳","97","0","0","14","73","3","0","1","0","0","0","4","0","0","0","0","0","0","0","0"
"15〜19歳","24","0","0","0","24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","50","0","0","22","170","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0"
"30〜39歳","104","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0"
"40〜49歳","53","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"80歳以上","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","780","7","13","165","804","68","4","10","34","0","0","19","3","0","1","7","0","1","4","0"
