"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"〜5ヶ月","5","7","1","0","6","2","0","0","1","0","1","0","1","1","0","0","0","0","0","0"
"〜1歳","15","6","2","0","33","4","2","0","6","0","1","1","0","0","0","0","0","0","0","0"
"1歳","53","15","1","3","92","16","2","0","27","0","2","3","1","0","0","0","0","0","0","0"
"2歳","50","2","0","2","66","15","3","0","4","0","0","4","1","0","0","0","0","0","0","0"
"3歳","74","1","1","4","62","17","4","1","0","0","1","7","0","0","0","0","0","0","0","0"
"4歳","124","3","2","7","42","10","2","0","1","0","0","11","2","0","0","0","0","0","0","0"
"5歳","107","0","0","12","44","16","2","1","0","0","0","10","1","0","0","0","0","0","1","0"
"6歳","133","0","0","9","36","8","0","0","0","0","0","17","0","0","0","0","0","0","0","0"
"7歳","101","0","1","16","45","1","0","1","0","0","0","6","0","0","0","0","0","0","0","0"
"8歳","90","2","0","9","34","2","0","1","0","0","0","2","0","0","0","0","0","0","0","0"
"9歳","130","0","0","4","29","5","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"10〜14歳","281","0","0","12","50","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"15〜19歳","132","0","0","2","9","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","174","0","0","6","136","0","0","1","0","2","0","2","0","0","0","0","0","0","0","0"
"30〜39歳","160","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","76","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0"
"50〜59歳","34","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"60〜69歳","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"70〜79歳","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","1750","36","8","86","684","97","15","6","39","2","5","66","6","1","1","3","0","0","2","0"
