"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","1","1","9","24","43","9","1","1","8","0","1","1","0","0","0","1","1","0","0","0","0","0","","","","","",""
"区南部","1","1","14","20","80","16","3","6","10","0","1","2","0","0","0","1","0","0","0","0","0","0","","","","","",""
"区西南部","1","2","1","28","66","21","1","8","7","0","0","5","3","0","0","4","0","0","0","0","2","0","","","","","",""
"区西部","2","3","3","27","79","4","1","1","8","0","0","2","2","1","0","1","0","1","1","0","0","0","","","","","",""
"区西北部","11","0","10","52","84","16","3","2","5","0","1","3","2","2","0","2","0","1","0","0","0","0","","","","","",""
"区東北部","3","1","7","42","76","17","2","3","11","0","2","3","0","0","0","1","0","0","1","0","1","0","","","","","",""
"区東部","2","2","6","27","131","17","5","10","12","0","5","5","1","1","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","1","0","3","5","16","5","0","1","4","0","0","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","2","0","12","77","126","32","12","6","14","0","3","2","3","0","0","1","0","0","0","0","0","0","","","","","",""
"北多摩西部","0","1","1","27","28","3","0","4","4","0","1","2","0","0","0","1","0","0","0","0","0","0","","","","","",""
"北多摩南部","1","0","1","43","93","17","2","4","9","0","0","3","1","0","0","1","1","0","0","0","0","0","","","","","",""
"北多摩北部","1","1","3","25","48","11","1","3","8","0","2","1","1","0","0","1","0","0","1","0","0","0","","","","","",""
"島しょ","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","26","12","70","400","870","168","31","49","100","0","16","31","13","4","0","14","2","2","3","0","3","0","","","","","",""
