"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","急性呼吸器感染症（ARI）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）","ＩＣＵ入室（COVID-19入院）","人工呼吸器の利用（COVID-19入院）","いずれにも該当せず（COVID-19入院）"
"〜5ヶ月","1","3","633","5","0","0","10","0","1","0","1","1","0","0","0","0","0","0","1","0","0","0","0","6","0","0","0","0","0","0","0","0","0","6"
"〜1歳","1","7","*","15","4","1","55","0","10","1","14","26","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","1","13","3526","23","11","8","95","3","31","3","21","61","1","5","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"2歳","2","11","*","12","7","15","73","7","9","6","15","35","0","5","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3歳","1","5","*","1","5","23","37","3","6","9","2","11","0","2","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"4歳","5","3","*","1","2","17","45","7","4","6","0","10","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5歳","7","3","2037","3","2","26","49","8","3","7","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6歳","5","6","*","0","1","26","41","6","3","4","0","8","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","5","8","*","0","1","21","25","10","1","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","3","3","*","0","0","15","26","7","0","5","0","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","4","3","*","0","1","14","27","7","3","3","0","4","0","0","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","19","40","871","0","2","18","46","16","1","2","0","1","1","1","0","0","0","0","0","1","0","0","0","2","0","0","0","0","0","0","0","2","1","0"
"15〜19歳","1","34","274","0","0","1","10","2","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"20〜29歳","4","95","391","0","6","9","65","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","3"
"30〜39歳","8","89","655","0","0","0","0","0","0","0","0","0","0","0","0","1","3","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"40〜49歳","11","113","585","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"50〜59歳","3","126","458","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"60〜69歳","6","112","353","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","4"
"70〜79歳","4","75","277","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","6","0","0","0","0","0","0","0","1","0","5"
"80歳以上","2","44","193","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","0","0","0","0","0","0","0","0","0","14"
"合計","93","793","10253","60","42","194","604","76","74","46","53","171","8","15","1","3","10","1","1","4","0","0","0","41","0","0","0","0","0","0","0","3","1","38"
