"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","急性脳炎(日本脳炎を除く)","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"〜5ヶ月","0","0","0","0","7","5","0","0","4","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","0","0","2","0","29","19","15","1","42","0","0","23","2","0","2","1","0","0","0","0","0","0","0","0"
"1歳","0","0","1","3","43","29","47","0","34","0","0","91","2","3","2","0","0","0","0","0","0","0","0","0"
"2歳","0","0","3","9","46","37","30","6","1","0","2","73","1","10","1","1","0","0","0","0","0","0","0","0"
"3歳","0","0","2","10","49","23","33","8","0","0","1","68","0","19","0","1","0","0","0","0","0","1","0","0"
"4歳","0","0","0","17","37","14","30","5","0","0","0","53","0","21","0","1","0","0","0","0","0","1","0","0"
"5歳","0","0","4","16","49","17","22","4","0","0","0","25","0","17","0","0","0","0","0","0","0","0","0","0"
"6歳","0","0","0","16","32","9","6","7","0","0","0","15","0","12","1","0","0","0","0","0","0","0","0","0"
"7歳","0","0","0","5","17","4","1","5","0","0","0","8","0","8","1","0","0","1","0","0","0","0","0","0"
"8歳","0","0","0","9","13","4","1","5","0","0","0","3","0","5","1","0","0","1","0","0","0","0","0","0"
"9歳","0","0","0","4","7","0","2","5","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","0","0","0","10","23","1","2","6","0","0","0","6","0","4","1","0","0","1","0","0","0","0","0","0"
"15〜19歳","0","0","0","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"20〜29歳","0","0","0","15","63","4","3","2","0","0","0","2","1","3","0","0","0","1","0","0","0","0","0","4"
"30〜39歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0"
"40〜49歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","0","0","0"
"50〜59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0"
"60〜69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"70〜79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","0","0","12","115","418","166","192","54","81","0","3","369","6","103","9","4","0","21","0","0","1","2","0","5"
