"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"〜5ヶ月","2","5","0","0","6","3","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"〜1歳","9","2","1","0","49","13","1","1","20","0","0","0","3","0","0","0","0","0","0","0"
"1歳","57","1","2","8","113","29","4","1","30","0","0","4","3","1","0","0","0","0","0","0"
"2歳","76","0","6","17","95","35","0","5","6","0","1","9","1","0","0","0","0","0","1","0"
"3歳","103","0","4","17","90","24","0","3","0","0","1","13","1","0","0","0","0","0","0","0"
"4歳","152","0","4","27","75","26","0","6","0","0","0","11","0","0","0","0","0","0","1","0"
"5歳","191","0","2","34","55","18","1","1","2","0","1","18","0","0","0","0","0","0","0","0"
"6歳","254","0","2","36","58","10","1","9","0","0","0","22","0","0","0","0","0","0","0","0"
"7歳","291","0","1","27","37","4","0","2","0","0","0","8","0","0","0","0","0","0","1","0"
"8歳","250","0","0","17","40","4","0","3","0","0","0","9","0","0","0","0","0","0","0","0"
"9歳","216","0","0","14","33","1","0","0","0","0","0","6","0","0","0","0","0","0","0","0"
"10〜14歳","515","0","5","30","75","3","0","3","0","0","0","12","1","0","0","0","0","0","2","0"
"15〜19歳","86","0","0","2","7","0","0","0","0","0","0","1","0","0","0","2","0","0","1","0"
"20〜29歳","98","0","3","18","95","4","0","0","0","4","0","1","0","0","0","7","0","0","0","0"
"30〜39歳","91","0","0","0","0","0","0","0","0","0","0","0","0","0","1","5","0","0","0","0"
"40〜49歳","77","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","1","0"
"50〜59歳","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"60〜69歳","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"80歳以上","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","2499","8","30","247","828","174","7","34","58","4","3","114","11","1","1","18","0","0","7","1"
