"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","0","0","1","2","1","8","2","2","0","4","2","0","0","0","0","0","0","0","0","0","0","4","3","0","2","2","0"
"中央区","0","0","2","0","14","1","26","4","2","0","8","0","0","0","0","2","0","0","0","0","0","0","5","3","1","0","0","0"
"みなと","0","9","1","16","11","0","18","1","1","0","5","2","1","0","0","0","0","0","0","4","0","0","9","6","0","1","1","0"
"新宿区","0","6","2","13","10","1","23","6","7","0","5","1","0","0","0","0","0","0","0","0","0","0","11","7","2","2","2","0"
"文京","0","4","1","4","8","1","22","1","3","0","3","3","0","0","0","0","0","0","0","0","0","0","7","4","1","1","1","0"
"台東","0","1","1","1","15","0","46","1","1","0","7","1","2","0","0","0","0","0","0","0","0","0","7","4","0","0","0","0"
"墨田区","0","3","0","3","8","2","20","0","2","0","7","1","4","0","0","0","0","0","0","0","0","0","8","5","1","1","1","0"
"江東区","5","17","3","14","49","8","67","6","8","0","14","7","0","0","0","0","0","0","0","0","0","0","14","9","1","0","0","0"
"品川区","0","1","1","6","35","1","29","1","8","0","3","0","0","0","0","0","0","0","0","0","0","0","12","8","1","0","0","0"
"目黒区","0","13","5","3","9","0","34","1","8","0","5","1","1","0","0","0","0","0","0","0","0","0","8","5","1","0","0","0"
"大田区","0","19","14","31","81","2","69","0","9","0","11","0","2","0","0","1","0","0","0","0","0","0","20","13","2","1","1","0"
"世田谷","1","7","8","20","60","4","51","4","9","0","17","4","0","0","0","2","0","3","0","0","0","0","25","16","2","2","2","0"
"渋谷区","0","3","0","1","7","0","13","2","1","0","2","0","0","0","0","0","0","0","1","0","0","0","7","4","1","1","1","0"
"中野区","0","0","0","3","32","0","10","6","5","0","1","0","0","0","0","0","0","0","0","0","0","0","10","6","1","0","0","0"
"杉並","1","2","3","9","24","0","47","3","4","0","4","1","0","1","0","1","0","0","0","0","0","0","17","11","1","2","2","0"
"池袋","2","1","0","0","5","1","2","1","0","0","3","0","0","0","1","3","0","0","0","0","0","0","7","4","1","1","1","0"
"北区","1","0","0","0","13","0","45","2","6","0","2","1","1","0","0","1","0","0","0","0","0","0","11","7","1","0","0","0"
"荒川区","0","16","11","11","9","1","33","5","3","0","11","7","1","0","0","2","0","0","0","0","0","0","7","4","1","0","0","0"
"板橋区","0","0","0","4","21","0","17","7","9","0","7","2","3","0","0","2","0","0","1","0","0","0","16","10","2","1","1","0"
"練馬区","0","9","1","12","53","5","38","5","8","0","11","4","0","0","0","2","0","0","0","0","0","0","21","13","2","0","0","0"
"足立","1","2","3","16","70","2","63","3","9","0","22","1","3","0","0","0","0","0","0","0","0","0","20","13","2","0","0","0"
"葛飾区","7","4","1","13","45","1","30","2","7","0","8","1","0","0","0","0","0","0","3","2","0","0","13","8","1","1","1","0"
"江戸川","0","14","4","13","51","4","44","4","4","0","23","12","0","0","0","1","0","0","0","0","0","0","19","12","2","0","0","0"
"八王子市","0","7","9","36","82","5","72","13","13","3","15","4","6","0","0","4","0","0","0","0","0","0","18","11","2","1","1","0"
"町田市","1","0","1","13","69","2","36","8","4","0","10","3","14","0","0","0","0","0","0","0","0","0","13","8","1","0","0","0"
"西多摩","0","1","3","2","16","1","24","0","3","0","7","3","2","0","0","0","0","0","1","0","0","0","14","8","1","1","1","0"
"南多摩","0","6","2","14","24","0","64","8","7","0","9","2","1","0","0","1","0","0","0","0","0","0","14","9","1","0","0","0"
"多摩立川","0","7","0","33","45","1","52","12","9","6","12","5","2","0","0","0","0","0","2","0","0","0","21","14","2","1","1","0"
"多摩府中","1","9","4","32","52","0","88","13","13","0","23","6","2","1","0","2","0","2","3","0","0","0","31","20","3","3","3","0"
"多摩小平","0","11","15","44","62","2","103","20","16","0","28","6","4","0","0","4","0","0","0","0","0","0","23","15","2","2","2","0"
"島しょ","0","0","0","0","0","0","4","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","1","0"
"合計","20","172","95","368","982","46","1198","141","181","9","289","80","49","2","1","28","0","5","11","6","0","0","414","261","39","25","25","0"
