"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","0","5","0","0","10","2","6","0","2","0","4","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","0","2","3","0","46","2","83","0","36","0","17","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","0","5","19","4","66","8","246","2","48","0","70","0","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2歳","0","0","12","16","42","16","114","0","6","0","47","2","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"3歳","0","2","22","19","60","13","66","2","1","0","42","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4歳","1","0","18","32","40","21","67","2","0","0","29","3","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"5歳","0","0","15","29","33","14","39","2","0","0","18","10","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"6歳","0","0","6","33","22","15","17","2","0","0","10","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","0","0","7","21","24","3","13","0","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","0","0","2","22","23","4","3","2","0","0","2","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","0","0","1","14","17","3","5","5","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","1","0","2","25","55","3","10","1","0","0","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15〜19歳","0","0","0","1","11","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","1","0","2","8","91","1","16","0","0","1","1","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"30〜39歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0"
"40〜49歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0"
"50〜59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","5","14","109","224","540","105","686","18","93","1","245","36","13","2","0","5","0","0","5","1","0","0","0","0","0","0","0","0"
