"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","37","7","0","0","1","4","0","0","4","0","0","0","0","0","0","0","0","1","3","0","0","4","2","","","","","",""
"中央区","37","4","0","0","2","9","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"みなと","47","9","4","1","5","17","0","1","5","1","0","1","0","0","0","0","0","0","0","0","0","10","8","","","","","",""
"新宿区","112","19","1","0","3","15","5","1","1","0","0","0","0","0","0","2","0","0","0","0","0","2","4","","","","","",""
"文京","79","13","0","0","2","11","3","0","6","0","0","1","0","0","0","0","0","0","0","0","0","1","2","","","","","",""
"台東","71","6","0","0","3","29","4","0","10","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","84","28","0","0","2","5","5","0","3","0","0","0","1","0","0","0","0","0","1","0","0","7","1","","","","","",""
"江東区","175","22","5","0","5","36","5","0","20","1","0","1","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"品川区","84","14","2","0","2","17","1","0","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","54","10","0","0","4","7","1","1","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","187","33","4","7","7","56","3","2","21","4","0","0","0","0","0","0","0","0","0","0","0","1","0","","","","","",""
"世田谷","220","41","0","0","12","42","6","0","16","1","0","0","0","0","0","0","0","1","1","0","0","10","2","","","","","",""
"渋谷区","33","3","1","0","3","12","1","0","1","0","0","0","0","0","0","2","0","0","0","0","0","5","1","","","","","",""
"中野区","107","18","0","0","9","29","3","0","8","0","0","0","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"杉並","141","20","6","1","6","15","2","0","8","0","0","0","0","3","0","0","0","0","3","0","0","9","3","","","","","",""
"池袋","112","9","2","0","8","6","5","0","1","0","0","0","0","0","0","4","0","0","0","0","0","0","0","","","","","",""
"北区","153","22","0","0","11","15","0","3","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","118","26","6","1","6","27","0","0","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","129","32","1","0","5","28","0","0","7","1","0","0","1","0","0","1","0","0","0","0","0","2","1","","","","","",""
"練馬区","205","33","3","0","29","41","2","1","20","1","0","1","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","214","38","4","3","9","43","3","1","10","2","0","0","0","1","0","1","0","0","0","0","0","0","0","","","","","",""
"葛飾区","131","24","2","0","5","22","7","2","6","1","0","0","1","0","0","0","0","0","1","0","0","7","6","","","","","",""
"江戸川","251","39","1","0","11","49","2","1","26","0","0","0","1","0","0","4","0","0","0","0","0","0","0","","","","","",""
"八王子市","324","48","5","0","8","47","3","2","26","3","0","0","0","0","0","0","0","0","0","0","0","5","17","","","","","",""
"町田市","187","24","0","0","3","14","0","2","12","4","1","1","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"西多摩","130","30","0","0","0","21","4","0","4","1","0","0","0","0","0","0","0","0","1","0","0","6","0","","","","","",""
"南多摩","158","21","1","0","4","19","2","0","16","1","0","0","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"多摩立川","197","38","1","1","13","34","4","1","16","2","0","0","1","0","0","1","0","0","0","0","0","3","1","","","","","",""
"多摩府中","427","78","5","1","26","84","15","2","25","1","0","0","0","0","0","0","0","0","1","0","0","10","12","","","","","",""
"多摩小平","286","31","0","3","28","56","8","1","41","5","0","0","0","0","0","0","0","1","1","0","0","22","12","","","","","",""
"島しょ","52","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","5","","","","","",""
"合計","4542","746","54","18","232","810","94","21","349","34","1","5","7","4","0","20","0","3","12","0","0","106","77","","","","","",""
