"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","16","2","3","2","32","1","0","0","3","1","0","0","0","0","1","0","0","0","0","0","1","","","","","",""
"区南部","39","2","3","2","39","3","1","0","5","1","2","0","0","0","1","0","0","0","0","0","0","","","","","",""
"区西南部","61","2","4","4","39","1","1","0","3","0","1","1","0","0","0","0","0","0","0","0","0","","","","","",""
"区西部","45","2","1","9","47","1","1","1","3","0","0","0","2","0","0","0","0","0","0","0","0","","","","","",""
"区西北部","123","0","0","1","47","2","0","0","3","0","1","3","0","0","1","0","0","0","0","0","0","","","","","",""
"区東北部","46","1","4","4","46","0","0","0","2","0","1","1","0","0","1","0","0","0","0","0","0","","","","","",""
"区東部","69","6","3","3","33","2","0","0","3","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","32","0","0","1","4","1","1","0","2","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","115","3","1","2","40","1","1","1","4","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩西部","47","1","1","4","20","1","0","0","1","0","1","0","0","0","1","0","0","0","0","0","0","","","","","",""
"北多摩南部","54","0","1","2","26","2","0","0","5","0","1","0","0","0","0","0","0","0","0","0","2","","","","","",""
"北多摩北部","46","1","2","2","34","3","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","695","20","23","36","407","18","5","2","36","4","7","7","2","0","5","0","0","0","0","0","3","","","","","",""
