"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"〜5ヶ月","3","1","1","0","2","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","12","1","0","0","13","4","0","1","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","82","2","1","6","31","12","0","1","9","0","0","0","0","1","2","0","0","0","0","0","0","0","0"
"2歳","92","0","5","1","38","11","1","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0"
"3歳","101","0","6","7","36","10","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"4歳","123","0","6","19","24","8","1","2","0","0","0","0","0","4","1","0","0","0","0","0","0","0","0"
"5歳","115","0","2","18","17","5","0","2","0","0","0","0","0","6","0","0","0","0","0","0","1","0","0"
"6歳","109","0","0","26","33","6","0","3","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0"
"7歳","114","0","1","9","19","2","0","4","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"8歳","77","0","0","8","21","1","0","1","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0"
"9歳","70","0","0","9","8","2","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0"
"10〜14歳","144","0","0","17","54","1","0","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"15〜19歳","59","0","0","0","9","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"20〜29歳","91","2","0","11","114","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0"
"30〜39歳","183","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","86","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","57","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"70〜79歳","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","1566","6","22","131","419","65","2","18","29","0","0","0","0","34","3","0","0","2","0","0","1","0","0"
