"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","33","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","","","","","",""
"中央区","36","4","1","8","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","96","1","2","2","30","2","0","0","2","0","0","5","0","0","0","0","0","0","0","1","0","0","","","","","",""
"新宿区","123","3","0","4","15","1","0","0","4","0","0","0","1","0","0","0","0","0","0","0","0","1","","","","","",""
"文京","82","0","0","0","12","1","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","","","","","",""
"台東","36","0","0","4","15","4","1","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","71","0","0","5","12","1","0","1","1","0","0","2","0","1","0","0","1","0","0","0","0","0","","","","","",""
"江東区","212","3","0","16","58","2","0","2","3","0","0","2","1","0","0","1","0","0","0","0","0","0","","","","","",""
"品川区","105","0","0","4","42","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","87","0","1","1","19","0","0","2","1","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","242","2","0","24","74","2","0","2","0","0","0","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","345","1","2","31","64","3","0","2","5","0","0","1","1","0","0","2","0","0","0","0","0","4","","","","","",""
"渋谷区","50","0","0","2","16","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","1","","","","","",""
"中野区","158","2","0","7","44","0","0","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","164","0","0","6","30","1","0","1","0","0","0","0","1","0","0","3","0","0","0","0","0","0","","","","","",""
"池袋","66","2","0","0","11","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","","","","","",""
"北区","94","0","0","2","20","6","2","0","2","0","0","1","0","0","0","1","0","0","0","0","0","0","","","","","",""
"荒川区","97","2","0","9","11","3","0","0","1","0","0","2","0","0","0","1","0","0","0","0","0","0","","","","","",""
"板橋区","138","0","0","2","26","1","1","0","1","0","0","0","1","0","0","2","0","0","2","0","0","0","","","","","",""
"練馬区","272","3","0","22","48","2","1","1","2","0","0","3","0","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","237","1","1","15","67","3","0","3","0","1","0","5","0","0","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","160","2","0","26","47","5","1","5","2","0","0","0","0","0","0","1","0","0","2","0","0","1","","","","","",""
"江戸川","250","4","2","26","52","3","0","3","1","0","0","3","1","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","367","5","2","26","53","2","0","8","5","0","0","6","2","0","0","0","0","0","0","0","0","0","","","","","",""
"町田市","237","9","0","19","59","0","0","2","3","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","135","1","1","16","27","2","0","1","1","0","0","3","0","0","0","0","0","0","0","0","0","1","","","","","",""
"南多摩","188","0","0","22","22","2","0","6","0","0","0","4","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","263","1","0","23","52","4","0","3","5","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","511","1","3","28","76","5","0","1","4","0","0","9","0","1","0","0","0","0","3","0","0","3","","","","","",""
"多摩小平","372","5","2","41","62","7","0","3","3","0","0","5","0","1","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","33","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","5260","52","17","392","1089","63","6","51","51","1","0","59","8","3","0","15","1","0","7","1","0","13","","","","","",""
