"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","急性呼吸器感染症（ARI）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ/COVID-19定点","急性呼吸器感染症定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","1","19","779","6","5","21","57","7","9","3","1","5","2","5","1","0","0","0","0","1","1","0","2","6","","","","","","",""
"区南部","3","5","700","4","13","38","51","6","2","6","6","1","1","1","1","0","0","0","1","0","0","0","0","0","","","","","","",""
"区西南部","2","17","761","1","3","35","55","7","4","9","3","5","2","1","0","0","1","0","0","0","0","0","0","1","","","","","","",""
"区西部","3","17","854","3","1","44","52","5","1","1","4","1","1","0","3","0","2","0","0","2","0","0","0","2","","","","","","",""
"区西北部","1","33","1456","0","5","47","82","13","3","11","6","4","2","1","0","0","1","0","0","2","0","1","0","1","","","","","","",""
"区東北部","2","29","1287","1","4","19","67","1","1","20","6","1","1","2","1","0","1","0","0","0","0","0","0","0","","","","","","",""
"区東部","2","23","1066","2","8","34","69","8","8","3","2","1","2","1","1","0","4","0","0","0","0","0","0","0","","","","","","",""
"西多摩","0","2","141","1","0","4","6","3","0","6","3","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","","",""
"南多摩","3","18","2049","4","1","47","151","17","10","25","11","5","1","2","1","0","1","0","0","0","0","0","1","0","","","","","","",""
"北多摩西部","1","3","363","1","1","18","17","8","0","2","1","1","1","0","0","0","1","0","0","0","0","0","0","1","","","","","","",""
"北多摩南部","1","15","933","1","6","36","56","4","0","8","1","0","2","3","2","0","0","0","0","2","0","0","1","2","","","","","","",""
"北多摩北部","7","8","738","1","1","35","80","2","3","11","6","3","3","0","0","0","1","1","0","1","0","0","0","4","","","","","","",""
"島しょ","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"合計","26","189","11136","25","48","378","743","81","41","105","50","27","18","16","10","0","12","1","1","8","1","1","4","18","","","","","","",""
