"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","8","0","0"
"1〜4歳","0","0","0","0","0","0","1","4","0"
"5〜9歳","0","0","0","0","0","0","1","0","0"
"10〜14歳","0","0","0","0","0","0","0","0","0"
"15〜19歳","20","1","4","1","1","0","2","0","0"
"20〜24歳","26","9","6","6","3","0","0","0","0"
"25〜29歳","23","14","7","4","4","1","0","0","0"
"30〜34歳","10","13","1","2","2","0","0","1","0"
"35〜39歳","8","7","2","0","3","0","0","1","0"
"40〜44歳","6","2","0","0","1","1","1","0","0"
"45〜49歳","2","1","0","0","0","0","1","0","0"
"50〜54歳","1","3","0","0","3","1","4","1","0"
"55〜59歳","0","0","0","0","1","0","1","1","0"
"60〜64歳","0","0","0","0","1","0","3","0","0"
"65〜69歳","0","0","0","0","0","0","3","0","0"
"70歳以上","0","2","0","0","1","0","17","1","0"
"合計","96","52","20","13","20","3","42","9","0"
