"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"〜5ヶ月","1","3","0","0","4","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","3","15","1","0","61","3","0","1","17","0","0","1","1","0","0","0","0","0","0","0"
"1歳","6","14","4","1","176","12","3","3","23","1","1","1","2","1","0","0","0","0","1","0"
"2歳","12","7","5","4","125","10","9","0","1","0","3","7","1","0","0","0","0","0","0","0"
"3歳","14","1","2","14","96","14","1","0","1","0","0","4","0","0","0","0","0","0","1","0"
"4歳","16","1","4","18","102","9","2","2","0","0","0","10","0","0","0","0","0","0","0","0"
"5歳","11","0","3","18","73","7","0","1","0","0","0","4","0","0","0","0","0","0","0","0"
"6歳","17","0","2","25","72","7","1","3","0","0","0","6","1","0","0","0","0","0","0","0"
"7歳","18","0","1","16","53","6","2","1","0","0","0","3","0","0","0","0","0","0","0","0"
"8歳","16","0","1","16","49","4","1","2","0","0","1","1","1","0","0","0","0","0","1","0"
"9歳","4","0","1","9","35","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0"
"10〜14歳","32","0","1","21","73","1","0","2","0","1","0","3","0","0","0","0","0","0","0","0"
"15〜19歳","5","0","0","1","21","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"20〜29歳","8","1","1","14","194","0","2","1","0","1","1","4","0","0","0","0","0","0","0","0"
"30〜39歳","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"40〜49歳","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"60〜69歳","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","221","42","26","157","1134","75","21","16","43","3","7","47","6","1","0","1","0","0","4","0"
