"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","158","1","4","15","67","18","4","1","6","0","0","3","0","0","0","1","0","0","0","0","0","","","","","",""
"区南部","257","3","2","34","136","11","2","10","6","1","1","2","1","2","0","0","0","0","0","0","0","","","","","",""
"区西南部","340","1","1","14","93","13","1","6","2","0","0","4","1","0","0","0","0","0","0","0","0","","","","","",""
"区西部","220","1","3","15","110","8","0","3","2","0","0","2","1","0","0","1","0","0","4","1","0","","","","","",""
"区西北部","277","1","2","42","106","18","0","3","8","0","0","3","1","0","0","1","0","0","0","0","0","","","","","",""
"区東北部","286","1","1","39","157","16","0","6","4","0","0","2","0","0","1","4","0","0","2","0","0","","","","","",""
"区東部","463","1","4","48","167","20","0","5","5","0","0","4","1","1","0","0","0","0","0","0","0","","","","","",""
"西多摩","42","0","2","3","37","6","1","1","2","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","664","2","6","85","187","34","0","10","7","0","1","1","0","0","0","1","0","0","0","0","0","","","","","",""
"北多摩西部","153","1","2","12","44","5","1","4","2","0","0","5","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","338","1","6","36","69","10","1","5","6","0","2","1","1","0","0","0","0","0","2","0","0","","","","","",""
"北多摩北部","175","1","4","32","82","11","1","3","8","0","0","4","1","0","0","0","0","0","1","0","0","","","","","",""
"島しょ","14","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","3387","14","37","375","1255","171","11","57","58","2","4","32","7","3","1","8","0","0","9","1","0","","","","","",""
