"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","28","31","0","2","9","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","12","4","3","0","2","2","2"
"中央区","63","22","0","3","6","30","0","0","3","0","0","0","0","0","0","2","0","0","0","0","0","0","0","5","3","1","0","0","0"
"みなと","87","89","0","0","30","46","0","1","3","1","0","0","0","0","0","0","0","0","0","0","0","4","18","9","6","0","1","1","1"
"新宿区","139","85","0","3","33","59","2","0","1","1","0","0","0","0","0","1","0","0","0","0","0","1","10","12","8","2","2","2","2"
"文京","135","61","0","4","14","42","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","7","4","1","1","1","1"
"台東","94","52","0","2","17","99","5","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","7","4","0","0","0","0"
"墨田区","150","125","2","5","6","20","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","6","11","8","5","1","1","1","1"
"江東区","264","120","0","1","34","98","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","14","9","1","0","0","0"
"品川区","149","95","0","2","26","86","1","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","8","1","0","0","0"
"目黒区","132","70","0","1","14","39","1","0","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","8","5","1","0","0","0"
"大田区","415","217","0","15","75","154","0","2","1","2","0","2","0","0","0","0","0","0","0","0","0","0","1","21","13","2","1","1","1"
"世田谷","440","224","3","10","52","171","4","0","3","1","0","1","0","0","0","1","0","0","1","0","0","3","21","22","15","2","2","2","2"
"渋谷区","61","27","0","0","3","41","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","9","7","4","1","1","1","1"
"中野区","258","134","0","2","53","94","4","5","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","10","6","1","0","0","0"
"杉並","191","144","0","14","20","78","10","1","0","1","0","0","0","1","0","0","0","0","1","0","0","5","35","17","11","1","2","2","2"
"池袋","105","110","0","0","6","47","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","5","1","1","1","1"
"北区","188","164","0","12","33","83","2","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","11","7","1","0","0","0"
"荒川区","267","100","0","6","35","96","1","1","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","7","4","1","0","0","0"
"板橋区","223","170","2","1","19","91","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","2","9","16","10","2","1","1","1"
"練馬区","395","258","0","5","56","144","2","1","0","4","0","0","1","0","0","1","0","0","0","0","0","0","0","21","13","2","0","0","0"
"足立","316","240","1","16","54","107","0","0","0","7","0","0","0","0","0","3","0","0","0","0","0","0","0","19","12","2","0","0","0"
"葛飾区","264","161","1","5","23","56","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","2","4","13","8","1","1","1","1"
"江戸川","437","274","1","8","65","130","2","0","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","19","12","2","0","0","0"
"八王子市","528","328","1","6","57","191","2","1","0","2","0","0","1","0","0","0","0","0","0","0","0","2","6","18","11","2","1","1","1"
"町田市","224","140","0","2","18","81","0","2","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","13","8","1","0","0","0"
"西多摩","129","132","0","0","19","60","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","1","4","14","8","1","1","1","1"
"南多摩","228","163","0","1","10","67","0","2","1","2","1","0","0","0","0","1","0","0","0","0","0","0","0","14","9","1","0","0","0"
"多摩立川","387","225","0","8","83","117","2","0","0","3","0","1","0","0","1","2","0","0","0","0","0","2","10","21","14","2","1","1","1"
"多摩府中","831","377","0","12","111","281","1","1","3","9","0","1","1","0","0","1","0","0","0","0","0","12","30","33","21","3","3","3","3"
"多摩小平","529","290","0","20","87","193","0","0","1","9","0","1","1","0","0","2","1","0","0","0","0","8","20","22","14","2","2","2","2"
"島しょ","15","39","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","1","1"
"合計","7672","4667","11","166","1073","2805","42","21","21","55","1","10","6","2","1","15","1","0","3","0","0","50","210","414","261","39","25","25","25"
