"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","14","4","0","0","6","6","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","","","","","",""
"中央区","36","2","0","3","3","20","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","57","4","0","7","22","28","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","2","0","","","","","",""
"新宿区","83","14","0","5","11","27","0","0","2","0","0","0","1","0","0","1","0","0","0","0","0","3","2","","","","","",""
"文京","40","7","0","3","18","15","0","0","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"台東","53","4","0","9","11","23","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","76","19","0","4","8","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","1","","","","","",""
"江東区","94","15","0","8","24","42","0","4","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"品川区","66","11","0","8","10","27","2","1","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"目黒区","56","9","0","4","12","12","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","221","32","0","26","39","76","2","2","0","0","0","0","0","0","0","3","0","0","0","0","0","0","1","","","","","",""
"世田谷","173","20","0","8","65","72","1","4","1","0","0","0","0","0","0","1","0","0","1","0","0","3","2","","","","","",""
"渋谷区","48","0","0","1","1","13","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"中野区","138","12","0","5","29","34","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","152","18","3","9","19","45","1","2","0","1","0","0","2","0","0","0","0","0","1","0","0","0","1","","","","","",""
"池袋","91","17","0","0","3","14","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"北区","125","25","0","19","24","35","1","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","109","12","0","14","22","43","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","115","13","0","14","10","37","0","1","0","1","0","0","0","0","0","1","0","0","0","0","0","1","1","","","","","",""
"練馬区","186","26","0","13","30","49","0","3","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","156","19","0","32","31","47","0","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","","","","","",""
"葛飾区","127","23","0","2","21","32","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","","","","","",""
"江戸川","205","23","0","50","48","68","0","2","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"八王子市","322","24","0","34","41","39","2","17","0","0","0","0","0","0","0","1","0","0","0","0","0","0","6","","","","","",""
"町田市","147","12","0","7","26","30","1","1","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"西多摩","140","8","0","0","5","6","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","","","","","",""
"南多摩","150","18","0","10","13","15","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","244","20","0","10","40","29","1","2","0","1","0","0","0","0","0","1","0","0","0","0","0","1","1","","","","","",""
"多摩府中","349","45","0","44","78","104","3","3","1","2","0","0","2","0","0","2","0","0","1","0","0","5","6","","","","","",""
"多摩小平","262","33","0","45","76","93","1","3","0","4","0","1","0","0","0","2","0","0","0","0","0","4","6","","","","","",""
"島しょ","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","4038","489","3","394","746","1095","17","49","5","25","1","3","5","0","0","20","1","0","3","0","1","24","30","","","","","",""
