"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","12","0","1","0","12","2","0","0","2","0","0","1","0","0","0","3","0","0","0","0","","","","","",""
"区南部","17","1","0","2","25","4","0","0","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","24","0","0","0","17","3","0","0","0","0","0","0","0","0","0","0","0","1","0","0","","","","","",""
"区西部","37","0","0","1","34","5","0","0","0","0","0","0","0","0","0","1","0","0","1","0","","","","","",""
"区西北部","18","0","1","1","12","9","0","1","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"区東北部","18","0","0","1","15","9","0","0","0","0","0","0","0","0","0","1","0","0","0","0","","","","","",""
"区東部","37","1","0","3","21","4","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","15","0","0","0","6","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","68","0","4","5","50","21","0","3","1","0","0","1","0","0","0","1","0","0","0","0","","","","","",""
"北多摩西部","29","0","0","2","10","7","0","0","2","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","14","0","0","0","4","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩北部","25","3","2","2","26","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","317","5","8","17","232","77","0","4","7","0","0","4","0","0","0","6","0","1","1","0","","","","","",""
