"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","9","0","0"
"1〜4歳","0","0","0","0","0","0","4","2","0"
"5〜9歳","0","0","0","0","0","0","2","1","0"
"10〜14歳","0","0","0","0","0","0","5","0","0"
"15〜19歳","4","1","2","3","0","0","0","0","0"
"20〜24歳","30","14","8","19","2","0","1","1","0"
"25〜29歳","43","6","13","18","2","0","0","0","0"
"30〜34歳","37","13","11","10","1","0","0","0","0"
"35〜39歳","22","18","10","13","1","0","0","0","0"
"40〜44歳","16","16","6","11","0","0","0","0","0"
"45〜49歳","9","15","5","11","1","0","2","0","0"
"50〜54歳","7","11","2","5","1","0","2","0","0"
"55〜59歳","3","6","0","2","0","0","0","1","0"
"60〜64歳","2","5","0","2","0","0","5","0","0"
"65〜69歳","1","5","1","1","0","0","4","3","1"
"70歳以上","0","5","0","1","0","0","27","1","0"
"合計","174","115","58","96","8","0","61","9","1"
