"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","0","14","1","9","41","1","16","8","8","33","1","1","0","0","3","0","0","1","0","0","0","","","","","",""
"区南部","0","9","4","20","54","5","5","3","7","44","0","2","0","0","1","0","0","0","0","0","0","","","","","",""
"区西南部","4","14","2","11","49","6","11","3","4","29","1","3","2","0","3","0","0","0","0","0","1","","","","","",""
"区西部","0","12","6","19","44","3","13","10","7","26","1","1","0","0","2","0","0","0","0","0","0","","","","","",""
"区西北部","0","10","3","17","49","4","2","19","4","39","2","2","0","0","1","0","0","0","0","0","0","","","","","",""
"区東北部","0","9","11","20","57","1","26","5","9","61","2","3","0","0","3","0","0","0","0","0","0","","","","","",""
"区東部","1","20","12","22","60","1","15","7","10","47","1","2","0","0","5","0","0","0","0","0","0","","","","","",""
"西多摩","0","0","1","2","14","1","2","3","2","16","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","1","15","6","34","76","4","11","13","12","72","3","3","0","0","1","0","0","0","0","0","0","","","","","",""
"北多摩西部","0","5","3","4","25","1","1","9","2","13","3","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","1","8","1","18","38","6","8","10","6","50","1","3","0","0","1","1","1","0","0","0","1","","","","","",""
"北多摩北部","0","8","8","17","32","1","6","11","4","44","3","1","0","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","8","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","7","124","58","193","539","34","124","101","75","475","18","21","2","0","20","1","1","1","0","0","2","","","","","",""
