"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","0","7","2","1","37","11","0","0","5","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","0","8","15","0","190","19","8","0","92","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","4","8","35","26","327","35","29","2","95","0","8","2","4","2","0","1","0","0","1","0","0","0","0","0","0","0","0","0"
"2歳","3","3","17","39","251","42","10","5","19","0","7","4","4","1","0","0","0","0","4","0","0","0","0","0","0","0","0","0"
"3歳","4","3","10","74","285","53","2","2","4","0","1","3","3","0","0","1","0","0","3","0","0","0","0","0","0","0","0","0"
"4歳","7","1","14","136","303","47","4","9","2","0","2","6","3","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0"
"5歳","4","0","8","127","219","30","4","6","0","0","3","9","3","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"6歳","1","0","6","144","145","15","0","3","0","0","0","5","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"7歳","2","0","4","125","143","21","2","3","0","1","0","6","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","3","0","2","94","97","5","1","2","0","0","1","4","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"9歳","1","0","2","70","72","5","2","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","11","0","5","92","164","10","0","2","0","0","1","2","0","0","0","1","0","1","2","0","0","0","0","0","0","0","0","0"
"15〜19歳","3","0","0","6","23","1","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"20〜29歳","3","0","5","48","182","4","0","3","0","3","1","1","0","0","0","2","0","0","3","0","0","0","0","0","0","0","0","0"
"30〜39歳","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","1","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","1","0","0","0","0","0","0","0","0","0"
"60〜69歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0"
"70〜79歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","57","30","125","982","2438","298","62","37","217","4","26","44","20","4","0","22","0","2","23","0","0","0","0","0","0","0","0","0"
