"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","0","0","0","2","1","0","4","0","0","0","2","0","0","0","0","2","0","0","0","0","0","","","","","",""
"みなと","0","0","0","1","16","0","10","0","1","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","0","7","0","8","7","3","3","0","0","0","1","1","0","0","0","0","0","0","2","0","0","","","","","",""
"文京","0","0","0","1","1","1","3","1","0","0","0","2","0","0","0","1","0","0","1","0","0","","","","","",""
"台東","0","1","0","0","12","0","5","0","1","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","0","3","0","3","5","0","13","0","0","0","3","2","2","0","0","0","0","1","1","0","0","","","","","",""
"江東区","0","5","0","2","27","5","17","1","2","0","9","2","1","0","0","0","0","0","0","0","0","","","","","",""
"品川区","0","0","0","3","17","1","4","1","2","0","0","0","0","0","0","1","0","0","0","0","0","","","","","",""
"目黒区","0","0","0","0","8","0","0","1","2","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","0","15","3","15","43","2","7","1","2","0","7","1","1","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","1","2","0","13","10","6","13","2","6","0","11","2","3","0","0","0","0","1","0","0","0","","","","","",""
"渋谷区","0","1","1","0","3","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","","","","","",""
"中野区","0","1","0","1","12","1","6","0","3","0","1","3","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","1","0","0","4","23","0","3","0","1","0","2","3","0","0","0","0","0","1","0","0","0","","","","","",""
"池袋","0","1","0","2","4","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","0","0","0","0","6","0","6","0","3","0","1","1","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","0","7","1","2","10","2","2","0","2","0","1","2","1","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","0","2","0","0","11","2","5","0","4","0","0","1","1","0","0","1","0","0","0","0","0","","","","","",""
"練馬区","0","0","0","2","13","1","12","1","3","0","9","5","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","0","2","0","5","26","7","15","1","5","0","3","2","1","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","0","2","1","0","14","3","8","0","4","0","2","0","0","1","0","3","0","0","7","0","0","","","","","",""
"江戸川","0","4","1","12","18","4","20","2","1","0","10","1","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","0","4","1","10","27","4","29","5","3","0","7","5","1","0","0","0","0","0","0","0","0","","","","","",""
"町田市","2","0","2","5","21","4","21","2","4","0","12","1","1","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","0","5","0","1","7","0","16","0","1","0","1","1","0","0","0","0","0","0","1","0","0","","","","","",""
"南多摩","0","6","0","3","11","0","19","0","2","0","13","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","1","1","0","8","15","5","15","0","2","0","4","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","0","5","1","8","12","3","20","4","11","0","13","3","0","0","0","0","0","1","3","0","0","","","","","",""
"多摩小平","0","4","1","9","21","2","16","1","8","0","15","1","0","2","0","1","0","0","2","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","5","78","12","120","401","56","294","23","74","0","129","40","12","3","0","9","0","4","18","0","0","","","","","",""
