"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","10","2","0"
"1〜4歳","0","0","0","0","0","0","10","11","0"
"5〜9歳","0","0","0","0","0","0","3","1","0"
"10〜14歳","0","0","0","0","0","0","2","0","0"
"15〜19歳","2","0","0","2","0","0","1","0","0"
"20〜24歳","14","3","5","9","0","0","3","0","0"
"25〜29歳","25","7","4","17","0","0","3","0","0"
"30〜34歳","10","8","7","17","0","0","0","0","0"
"35〜39歳","12","9","5","8","0","1","0","0","0"
"40〜44歳","15","4","3","3","0","1","0","0","0"
"45〜49歳","6","3","2","4","0","0","2","2","0"
"50〜54歳","7","3","0","3","0","0","1","1","1"
"55〜59歳","2","5","2","4","0","0","5","0","0"
"60〜64歳","3","0","1","3","0","0","3","3","0"
"65〜69歳","0","0","0","1","0","0","7","4","0"
"70歳以上","1","1","0","0","0","0","48","1","0"
"合計","97","43","29","71","0","2","98","25","1"
