"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","28","10","0","0","4","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","4","3","0","2","2","2"
"中央区","29","14","0","0","7","24","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","3","1","0","0","0"
"みなと","70","40","1","3","25","20","1","1","0","2","0","1","0","0","0","0","0","0","0","0","0","3","10","9","6","0","1","1","1"
"新宿区","81","73","0","7","16","51","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","3","4","12","8","2","2","2","2"
"文京","56","28","0","4","11","28","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","1","9","7","4","1","1","1","1"
"台東","61","25","0","10","14","81","4","0","1","5","0","0","0","0","0","0","0","0","0","0","0","0","0","7","4","0","0","0","0"
"墨田区","107","76","0","4","5","26","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","3","6","8","5","1","1","1","1"
"江東区","106","62","0","0","34","62","0","3","0","3","0","1","0","0","0","0","0","0","0","0","0","0","0","14","9","1","0","0","0"
"品川区","104","45","0","4","20","63","2","1","0","1","0","1","0","0","0","1","0","0","0","0","0","0","0","12","8","1","0","0","0"
"目黒区","102","23","1","1","1","34","2","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","8","5","1","0","0","0"
"大田区","182","115","0","23","39","154","3","3","1","4","2","4","0","0","0","2","0","0","0","0","0","0","6","21","13","2","1","1","1"
"世田谷","217","107","0","8","46","111","6","3","7","2","0","1","0","0","0","1","0","0","0","0","0","4","6","22","15","2","2","2","2"
"渋谷区","44","30","0","2","3","23","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","10","7","4","1","1","1","1"
"中野区","133","70","0","2","25","44","3","2","0","3","1","1","0","0","0","0","0","0","0","0","0","0","0","10","6","1","0","0","0"
"杉並","121","67","0","11","19","70","3","1","0","2","0","0","0","1","0","0","0","0","0","0","0","2","12","17","11","1","2","2","2"
"池袋","98","65","0","3","5","24","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","8","5","1","1","1","1"
"北区","131","81","1","9","26","40","2","0","0","3","0","0","0","0","0","1","0","0","0","0","0","0","0","11","7","1","0","0","0"
"荒川区","84","40","0","8","9","69","3","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","7","4","1","0","0","0"
"板橋区","160","100","0","4","14","88","3","0","3","4","0","0","0","0","0","0","0","0","0","0","0","6","5","16","10","2","1","1","1"
"練馬区","198","121","0","7","29","95","6","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","21","13","2","0","0","0"
"足立","173","123","0","26","41","80","0","0","0","3","0","0","0","2","0","1","0","0","0","0","0","0","0","19","12","2","0","0","0"
"葛飾区","174","93","0","2","13","37","0","2","1","1","0","0","0","0","0","1","0","0","0","0","0","2","6","13","8","1","1","1","1"
"江戸川","224","132","0","6","42","112","0","0","1","1","0","0","0","0","0","2","0","0","0","0","0","0","0","19","12","2","0","0","0"
"八王子市","266","129","2","14","55","104","0","4","1","4","0","0","1","0","0","3","0","0","0","0","0","2","11","18","11","2","1","1","1"
"町田市","142","79","0","5","22","55","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","8","1","0","0","0"
"西多摩","119","88","0","1","9","33","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0","4","5","14","8","1","1","1","1"
"南多摩","124","76","0","3","14","36","0","1","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","14","9","1","0","0","0"
"多摩立川","201","113","0","8","38","87","1","1","0","3","0","3","0","0","1","1","0","0","0","0","0","2","6","21","14","2","1","1","1"
"多摩府中","353","147","0","28","92","222","5","1","5","5","0","2","1","0","0","2","0","0","1","0","0","12","23","33","21","3","3","3","3"
"多摩小平","282","141","0","40","67","180","4","1","1","8","0","1","0","0","0","0","0","0","0","0","0","11","17","22","14","2","2","2","2"
"島しょ","22","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","1","0","1","1","1"
"合計","4192","2339","5","243","745","2056","50","25","26","63","4","16","2","3","1","24","0","0","1","0","0","60","138","414","261","39","25","25","25"
