"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","0","0","0","0","3","4","0","1","0","9","0","0","0","0","0","0","0","0","0","4","3","0","2","2","0"
"中央区","0","0","1","4","4","3","6","0","1","0","18","1","0","0","0","0","0","0","0","0","4","3","1","0","0","0"
"みなと","0","1","3","2","30","1","20","3","4","3","15","10","0","0","0","0","0","0","0","0","8","6","0","1","1","0"
"新宿区","0","0","0","5","19","8","16","1","3","1","12","1","0","0","0","1","0","0","1","0","9","6","2","2","2","0"
"文京","0","0","1","6","7","0","1","0","2","0","6","3","0","0","0","0","0","0","0","0","5","3","1","1","1","0"
"台東","0","0","2","4","17","3","3","2","1","1","12","1","0","0","0","0","0","0","0","0","5","3","0","0","0","0"
"墨田区","0","1","0","7","6","1","2","0","0","0","1","1","0","0","0","1","0","0","0","0","6","3","1","1","1","0"
"江東区","0","0","0","9","42","4","21","4","1","1","18","2","1","0","0","3","0","0","0","0","9","4","1","0","0","0"
"品川区","0","0","0","12","46","5","5","1","4","0","31","6","1","0","0","0","0","0","0","0","10","6","1","0","0","0"
"目黒区","0","0","0","4","2","1","4","0","1","0","5","0","1","0","0","0","0","0","0","0","6","3","1","0","0","0"
"大田区","2","3","7","23","66","6","17","4","4","5","49","6","2","0","0","1","0","0","0","0","16","9","2","1","1","0"
"世田谷","0","0","6","13","26","18","8","1","5","0","30","7","1","0","0","2","0","0","0","0","16","8","2","1","2","0"
"渋谷区","0","0","2","1","17","5","5","2","4","0","6","3","0","0","0","0","0","0","0","0","6","4","1","1","1","0"
"中野区","1","0","0","13","21","3","27","1","7","0","12","0","0","0","0","0","0","0","0","0","9","6","1","1","1","0"
"杉並","0","0","3","13","31","11","7","3","4","5","1","3","0","0","0","1","0","0","0","0","12","6","1","1","1","0"
"池袋","0","0","3","0","15","3","1","3","1","0","1","1","0","0","0","0","0","0","0","0","7","5","1","1","1","0"
"北区","0","0","0","5","8","14","4","2","5","2","5","5","2","0","0","0","0","0","0","0","7","4","1","0","0","0"
"荒川区","0","4","0","0","17","4","3","0","3","0","22","0","1","0","0","0","0","0","0","0","4","2","1","0","0","0"
"板橋区","0","0","0","4","20","7","4","3","1","2","5","3","0","0","0","2","0","0","0","0","12","6","2","1","1","0"
"練馬区","0","0","0","13","16","7","20","2","2","0","11","1","1","0","0","1","0","0","0","0","12","5","2","0","0","0"
"足立","0","0","2","25","18","8","15","15","1","5","47","0","2","0","1","0","0","0","0","0","12","5","2","0","0","0"
"葛飾区","0","0","1","5","17","10","5","9","3","0","23","16","2","0","0","1","0","0","7","0","9","4","1","1","1","0"
"江戸川","0","0","2","8","25","11","23","1","4","5","104","8","0","1","0","2","0","0","0","0","12","5","2","0","0","0"
"八王子市","0","0","2","25","59","32","8","14","8","2","6","7","4","0","0","0","0","0","0","0","10","4","2","1","1","0"
"町田市","3","0","1","27","60","31","16","2","11","5","36","20","4","0","0","0","0","0","0","0","9","4","1","0","0","0"
"西多摩","0","0","1","3","14","6","1","1","4","2","7","7","0","0","0","0","0","0","0","0","9","5","1","1","1","0"
"南多摩","0","0","0","6","22","9","4","1","3","0","9","27","0","0","0","0","0","0","0","0","9","4","1","0","0","0"
"多摩立川","1","0","1","1","18","7","5","2","5","0","7","4","1","0","0","0","0","0","0","0","13","6","2","1","1","0"
"多摩府中","0","0","1","13","24","8","2","7","9","0","53","9","0","0","0","0","2","1","0","0","17","8","3","3","3","0"
"多摩小平","0","0","2","17","39","8","19","4","8","0","41","15","1","0","0","1","0","0","0","0","14","6","2","2","2","0"
"島しょ","0","0","0","2","0","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0","2","1","0","1","1","0"
"合計","7","9","41","270","706","237","276","88","110","39","602","176","24","1","1","16","2","1","8","0","283","147","39","24","25","0"
