"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","3","0","0"
"1〜4歳","0","0","0","0","0","0","12","7","0"
"5〜9歳","0","0","0","0","0","0","3","2","0"
"10〜14歳","0","0","0","0","0","0","0","0","0"
"15〜19歳","4","0","1","2","0","0","1","0","0"
"20〜24歳","15","3","3","9","0","0","0","0","0"
"25〜29歳","12","5","3","18","0","0","3","0","0"
"30〜34歳","14","10","4","8","0","0","1","1","0"
"35〜39歳","9","5","6","9","0","0","1","0","0"
"40〜44歳","9","6","2","7","0","0","1","0","0"
"45〜49歳","2","0","0","4","0","1","1","0","0"
"50〜54歳","5","4","0","4","0","0","5","0","0"
"55〜59歳","4","4","2","0","0","0","7","0","0"
"60〜64歳","1","0","0","1","0","1","9","5","0"
"65〜69歳","0","0","1","0","0","0","7","0","0"
"70歳以上","0","0","0","0","0","0","34","1","2"
"合計","75","37","22","62","0","2","88","16","2"
