"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","2","4","2","15","31","0","28","1","3","0","4","1","2","0","0","1","0","0","2","0","0","0","","","","","",""
"区南部","3","5","3","16","34","1","26","0","4","0","3","0","2","0","0","1","0","0","0","0","0","0","","","","","",""
"区西南部","5","12","3","14","33","4","40","0","5","1","4","5","2","1","0","0","0","0","1","0","0","0","","","","","",""
"区西部","2","15","7","13","18","3","14","1","7","0","1","0","1","2","0","1","0","0","0","0","0","0","","","","","",""
"区西北部","6","7","2","18","30","4","24","2","6","0","4","3","0","1","0","3","0","0","2","0","0","0","","","","","",""
"区東北部","6","6","8","12","32","1","28","0","9","1","12","1","2","0","0","1","0","0","1","0","0","0","","","","","",""
"区東部","2","5","3","16","43","2","37","4","6","1","3","1","1","1","0","2","0","0","1","0","0","0","","","","","",""
"西多摩","0","1","0","4","5","0","5","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","5","8","3","20","56","8","42","1","7","0","4","5","5","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩西部","0","3","1","8","13","5","13","0","4","0","5","2","2","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","4","7","2","17","32","6","28","1","4","0","6","5","3","1","0","0","0","1","1","0","0","0","","","","","",""
"北多摩北部","1","12","3","21","27","4","15","4","7","0","1","2","1","0","0","1","0","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","36","85","37","175","354","38","300","14","64","3","47","25","21","6","0","10","0","1","8","0","0","0","","","","","",""
