"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","74","14","5","11","81","10","3","1","1","0","0","0","0","2","1","0","1","2","0","0","0","0","0","","","","","",""
"区南部","90","8","7","4","115","13","4","4","5","0","0","2","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","78","0","2","7","91","3","0","1","2","0","0","0","0","1","0","0","1","0","0","0","0","0","0","","","","","",""
"区西部","117","1","0","3","134","13","1","0","5","0","0","0","0","0","0","0","0","3","0","0","1","0","0","","","","","",""
"区西北部","123","3","0","7","82","16","0","0","3","0","0","0","0","3","0","0","0","0","0","0","0","0","0","","","","","",""
"区東北部","89","1","1","7","77","15","0","0","1","1","0","0","0","6","0","0","0","2","0","0","2","1","0","","","","","",""
"区東部","165","8","4","12","131","16","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","28","2","0","2","39","4","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","163","8","1","26","149","26","4","5","5","0","0","0","1","3","2","0","0","0","0","0","0","0","0","","","","","",""
"北多摩西部","38","0","0","3","41","6","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","95","0","0","5","45","7","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩北部","93","4","0","10","68","12","1","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","1154","49","20","98","1054","141","15","11","34","1","1","2","1","17","3","1","2","7","0","0","3","1","0","","","","","",""
