"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","12","4","1","14","46","5","21","0","5","8","2","0","0","0","0","0","0","1","1","0","1","","","","","",""
"区南部","8","2","3","23","68","3","24","1","5","1","5","1","0","0","1","0","0","0","0","0","0","","","","","",""
"区西南部","24","3","4","27","53","3","35","1","2","1","0","1","0","0","0","0","1","1","0","0","0","","","","","",""
"区西部","7","3","1","21","58","4","9","2","3","1","1","1","1","0","1","0","0","1","0","0","0","","","","","",""
"区西北部","36","2","0","36","49","4","34","3","11","13","0","0","1","0","1","0","0","1","0","0","0","","","","","",""
"区東北部","20","4","3","24","83","8","13","4","2","3","2","2","1","0","0","0","0","1","0","0","0","","","","","",""
"区東部","25","2","3","31","42","2","25","6","3","1","1","0","0","0","1","0","0","1","0","0","0","","","","","",""
"西多摩","1","1","0","6","5","1","14","0","1","2","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","31","7","4","64","77","13","58","1","2","6","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩西部","7","2","1","8","12","8","7","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","53","1","6","31","35","0","41","1","5","3","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩北部","10","3","8","38","19","3","28","3","6","2","0","1","0","0","1","0","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","234","34","34","323","547","54","309","23","46","41","13","7","3","0","5","0","1","6","1","0","1","","","","","",""
