"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","0","1","9","17","41","4","72","10","8","0","17","1","1","2","0","2","0","0","0","0","0","0","","","","","",""
"区南部","1","0","35","35","74","5","87","8","8","0","23","2","1","0","0","1","0","0","0","0","0","0","","","","","",""
"区西南部","0","0","6","29","66","5","124","16","10","0","29","3","2","1","0","2","0","0","1","0","0","0","","","","","",""
"区西部","3","1","9","27","49","3","83","21","5","1","21","1","4","3","0","1","0","1","0","0","0","0","","","","","",""
"区西北部","1","0","6","27","52","7","159","19","2","0","39","12","1","0","0","0","0","0","1","0","0","1","","","","","",""
"区東北部","1","1","6","43","65","6","65","20","10","1","29","5","3","0","0","3","0","0","1","1","0","0","","","","","",""
"区東部","1","1","5","39","89","2","187","8","12","1","38","12","4","0","0","3","0","0","0","0","0","0","","","","","",""
"西多摩","0","0","3","4","15","3","23","5","2","0","6","5","0","0","0","0","0","0","2","0","0","0","","","","","",""
"南多摩","0","1","5","67","108","16","167","23","12","2","32","5","4","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩西部","0","0","1","23","35","3","53","7","3","0","18","2","0","0","1","1","0","0","0","0","0","0","","","","","",""
"北多摩南部","1","0","3","25","54","7","73","32","10","2","51","1","2","0","0","1","0","1","1","0","1","0","","","","","",""
"北多摩北部","0","0","10","46","40","5","122","19","7","0","28","4","3","1","0","4","0","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","8","5","98","382","688","66","1215","188","89","7","331","53","25","7","1","18","0","2","6","1","1","1","","","","","",""
