"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","183","0","1","7","50","4","0","0","1","0","0","1","0","0","0","1","0","0","0","0","1","3","","","","","",""
"区南部","214","5","5","10","75","16","1","2","3","1","0","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","224","4","3","12","42","7","0","2","1","0","0","1","0","0","0","0","0","0","0","0","3","4","","","","","",""
"区西部","157","1","0","16","45","3","0","2","1","0","0","1","1","1","2","0","0","0","1","0","0","2","","","","","",""
"区西北部","301","0","2","24","69","3","0","0","5","0","0","4","1","0","0","1","0","0","0","0","0","0","","","","","",""
"区東北部","305","2","4","21","51","0","0","3","4","0","0","2","1","0","0","1","0","0","0","0","0","7","","","","","",""
"区東部","336","1","3","35","102","17","1","0","5","0","0","3","1","0","0","1","0","0","0","0","0","0","","","","","",""
"西多摩","126","0","3","9","9","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","1","0","","","","","",""
"南多摩","583","2","4","52","106","18","1","0","4","0","1","0","3","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩西部","195","0","0","19","33","4","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","261","0","1","13","42","7","0","0","12","0","0","1","0","1","0","1","0","0","0","0","0","4","","","","","",""
"北多摩北部","186","0","3","23","39","2","0","5","3","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","18","0","0","0","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","3089","15","29","241","663","84","3","14","42","1","1","17","7","2","2","5","0","0","1","0","5","20","","","","","",""
