"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）","ＩＣＵ入室（COVID-19入院）","人工呼吸器の利用（COVID-19入院）","いずれにも該当せず（COVID-19入院）"
"〜5ヶ月","8","7","15","1","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"〜1歳","21","30","21","0","2","52","2","2","0","16","0","0","3","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","1","1","1"
"1歳","91","48","44","8","14","105","1","3","0","32","0","1","3","0","0","0","0","0","0","0","0","1","3","0","0","1","0","0","0","1","0","0","3"
"2歳","106","23","24","11","38","111","4","2","0","10","0","1","1","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0","1"
"3歳","159","29","7","5","67","110","4","1","3","6","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4歳","194","29","3","10","111","123","4","0","2","0","0","2","0","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"5歳","280","28","2","5","114","132","5","0","2","0","0","0","1","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","1"
"6歳","381","24","3","4","123","129","2","0","5","0","0","2","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","2","0","0","0","1"
"7歳","482","17","0","3","105","90","6","0","1","0","0","1","0","0","0","0","0","0","1","0","0","3","1","0","0","0","0","0","3","0","0","0","1"
"8歳","549","23","0","3","93","94","6","0","1","0","0","1","0","0","0","0","0","0","0","0","0","1","0","1","1","0","0","0","0","0","0","0","0"
"9歳","505","24","1","5","62","70","3","0","1","0","0","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0","1"
"10〜14歳","1826","154","0","1","107","170","10","0","3","0","1","0","0","0","0","0","0","0","0","0","0","3","1","0","0","0","0","0","3","0","0","0","1"
"15〜19歳","476","110","0","0","11","41","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","2","1","3"
"20〜29歳","180","158","0","8","67","165","0","0","0","0","2","2","1","0","0","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","2"
"30〜39歳","261","179","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","1","2","0","0","0","0","0","1","0","1","0","1"
"40〜49歳","220","209","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","3","0","0","0","0","0","0","0","1","1","2"
"50〜59歳","73","189","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","7","0","0","0","0","0","0","0","3","0","4"
"60〜69歳","16","105","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","15","0","0","0","0","0","1","0","1","1","14"
"70〜79歳","13","87","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","32","0","0","0","0","0","2","0","2","3","29"
"80歳以上","6","64","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","54","0","0","0","0","0","3","0","3","1","50"
"合計","5847","1537","120","64","914","1395","48","8","18","64","3","13","12","4","0","12","0","2","1","0","1","20","132","2","1","1","0","0","17","1","14","8","116"
