"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","4","1","0"
"1〜4歳","0","0","0","0","0","0","2","6","0"
"5〜9歳","0","0","0","0","0","0","3","2","0"
"10〜14歳","0","0","0","0","0","0","1","0","0"
"15〜19歳","4","1","1","4","0","0","0","0","1"
"20〜24歳","26","4","3","24","0","1","1","0","0"
"25〜29歳","32","9","4","19","0","0","0","2","0"
"30〜34歳","23","7","5","18","0","1","1","0","0"
"35〜39歳","15","6","7","13","0","0","2","4","0"
"40〜44歳","12","5","1","3","0","0","1","0","0"
"45〜49歳","5","4","1","4","0","0","1","1","0"
"50〜54歳","1","2","1","5","0","0","3","0","2"
"55〜59歳","1","2","2","0","0","0","7","0","0"
"60〜64歳","0","2","0","0","0","0","9","1","1"
"65〜69歳","0","1","1","1","0","0","15","2","1"
"70歳以上","0","0","0","0","0","0","40","1","4"
"合計","119","43","26","91","0","2","90","20","9"
