"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","急性呼吸器感染症（ARI）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）","ＩＣＵ入室（COVID-19入院）","人工呼吸器の利用（COVID-19入院）","いずれにも該当せず（COVID-19入院）"
"〜5ヶ月","0","3","2060","3","3","1","33","0","0","1","0","0","0","2","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"〜1歳","0","6","*","10","16","5","164","3","5","0","24","3","0","4","2","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"1歳","5","8","9051","17","62","30","259","11","13","8","58","6","0","6","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2歳","3","5","*","9","19","49","157","7","2","12","10","3","0","1","1","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","1","0"
"3歳","0","6","*","1","11","94","129","4","0","24","2","3","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4歳","3","1","*","1","8","102","137","15","4","21","2","1","2","4","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"5歳","2","2","4389","1","7","126","122","12","4","34","1","0","5","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6歳","1","0","*","0","4","150","98","30","0","35","1","2","3","0","0","0","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"7歳","4","1","*","0","1","111","118","26","0","21","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","3","3","*","0","1","129","94","39","0","18","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","3","1","*","0","2","86","78","34","1","7","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","37","30","2189","0","6","140","196","91","0","11","0","1","8","0","0","0","1","0","0","4","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"15〜19歳","12","16","841","0","0","9","21","1","0","1","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"20〜29歳","11","40","861","0","2","49","123","8","2","4","0","0","0","0","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","4","34","1022","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","1","2","1","0","0","0","0","0","0","1","0","1"
"40〜49歳","7","48","920","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","3","49","815","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","2","0","0","0","1","0","0","1","1","0","0","0"
"60〜69歳","2","44","592","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","2","0","0","0","0","0","1","0","0","0","2"
"70〜79歳","0","25","446","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","8","0","0","0","0","0","0","0","1","0","7"
"80歳以上","2","29","271","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","10"
"合計","102","351","23457","42","142","1081","1729","281","31","197","98","19","26","20","6","0","19","2","0","7","1","2","5","27","1","0","1","0","0","3","1","3","1","24"
