"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","0","1","1","0","14","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0"
"〜1歳","5","10","3","5","88","2","0","1","25","0","0","1","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"1歳","15","8","15","14","143","3","6","2","46","3","0","2","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2歳","22","3","9","26","84","4","3","3","7","0","0","1","1","1","0","1","0","0","0","0","0","1","0","0","0","0","0","1","0"
"3歳","34","0","5","54","95","8","1","3","0","0","0","6","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0"
"4歳","31","1","5","53","90","6","1","6","0","0","0","11","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5歳","33","0","0","52","85","10","0","5","1","1","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6歳","59","0","0","54","56","6","0","5","0","0","0","10","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","38","0","2","47","47","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","44","0","2","29","47","6","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","22","0","1","13","42","2","2","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","77","0","1","39","90","0","1","5","0","1","0","10","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"15〜19歳","53","0","0","3","19","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","25","0","0","7","52","1","0","0","0","0","0","4","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","53","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"80歳以上","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","585","23","44","396","952","50","14","32","79","6","0","61","8","2","0","10","0","3","0","0","3","5","0","0","0","0","0","5","0"
