"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"千代田","0","0","0","0","0","0","0","0","0","",""
"中央区","10","0","2","1","0","0","0","0","0","",""
"みなと","5","5","1","4","0","1","0","0","0","",""
"新宿区","24","9","9","20","0","1","28","9","0","",""
"文京","0","0","0","0","0","0","8","8","0","",""
"台東","3","0","0","1","0","0","0","0","0","",""
"墨田区","4","7","6","2","0","0","1","3","0","",""
"江東区","22","5","7","20","0","0","0","0","0","",""
"品川区","0","0","1","0","0","0","0","0","0","",""
"目黒区","0","0","0","0","0","0","0","0","0","",""
"大田区","1","1","0","2","0","0","2","0","0","",""
"世田谷","0","0","0","0","0","0","2","0","0","",""
"渋谷区","7","1","1","0","0","0","8","0","0","",""
"中野区","5","2","0","0","0","1","0","0","0","",""
"杉並","0","0","0","0","0","0","0","0","0","",""
"池袋","16","7","10","12","0","1","9","3","0","",""
"北区","0","0","2","0","0","0","0","0","0","",""
"荒川区","0","0","0","0","0","0","0","0","0","",""
"板橋区","0","0","0","5","0","0","0","0","0","",""
"練馬区","0","0","0","0","0","0","0","0","0","",""
"足立","1","1","3","2","0","0","0","0","0","",""
"葛飾区","0","0","0","0","0","0","5","0","0","",""
"江戸川","0","0","0","0","0","0","0","0","0","",""
"八王子","0","0","0","0","0","0","2","0","1","",""
"町田市","0","0","0","0","0","0","0","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","0","0","0","0","0","0","0","0","0","",""
"多摩立川","7","1","1","9","0","0","0","0","0","",""
"多摩府中","4","0","1","0","0","0","0","0","0","",""
"多摩小平","0","0","0","0","0","0","4","9","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","109","39","44","78","0","4","69","32","1","",""
