"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"〜5ヶ月","0","1","0","0","6","2","4","0","3","0","2","0","2","0","0","0","0","0","0","0"
"〜1歳","0","2","3","3","54","5","27","0","31","0","35","3","4","1","0","0","0","0","0","0"
"1歳","0","8","9","8","51","10","96","2","43","0","119","8","8","1","0","0","0","0","1","0"
"2歳","0","3","4","6","46","9","75","2","6","0","97","12","1","0","0","0","0","0","2","0"
"3歳","0","0","5","10","40","7","68","10","4","0","74","12","1","1","0","0","0","0","1","0"
"4歳","0","0","3","16","23","20","38","7","1","0","53","24","1","0","0","0","0","0","1","0"
"5歳","1","0","0","6","29","7","26","19","0","0","30","21","1","0","0","0","0","0","0","0"
"6歳","0","0","3","10","19","4","10","8","0","0","14","8","0","0","0","0","0","0","1","0"
"7歳","1","0","2","10","14","1","6","3","0","1","17","16","1","0","0","0","0","0","1","0"
"8歳","2","0","0","13","13","2","9","5","0","1","6","9","0","0","0","0","0","0","2","0"
"9歳","0","0","0","3","16","0","4","2","0","1","5","5","0","0","0","0","0","0","0","0"
"10〜14歳","0","0","1","6","37","1","8","1","1","5","9","5","0","0","0","0","0","0","2","0"
"15〜19歳","1","0","0","0","9","0","3","0","0","0","1","0","0","0","0","0","0","0","0","0"
"20〜29歳","2","4","0","15","58","0","8","1","4","9","8","4","0","0","0","3","0","1","0","0"
"30〜39歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"40〜49歳","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0"
"50〜59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"60〜69歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0"
"70〜79歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","14","18","30","106","415","68","382","60","93","17","470","127","19","3","1","10","0","3","11","0"
