"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","9","16","1","7","13","36","1","87","9","4","1","2","0","0","0","1","0","0","3","1","0","0","3","","","","","",""
"区南部","5","15","2","1","17","28","1","91","14","5","3","1","1","0","0","0","0","0","6","0","0","0","0","","","","","",""
"区西南部","8","21","1","0","11","18","1","79","13","1","3","0","3","0","0","1","0","0","4","1","0","1","2","","","","","",""
"区西部","8","31","1","0","19","18","1","88","15","1","1","0","0","0","0","1","0","0","24","0","0","0","2","","","","","",""
"区西北部","26","48","3","1","22","27","2","200","16","3","7","0","1","0","0","2","0","0","4","0","0","0","1","","","","","",""
"区東北部","34","33","4","5","15","41","1","126","10","7","2","1","1","1","0","0","0","1","3","1","0","0","2","","","","","",""
"区東部","22","22","3","1","18","33","2","165","19","7","2","1","0","0","0","2","0","0","6","0","0","0","1","","","","","",""
"西多摩","5","8","0","0","4","7","1","27","2","2","1","0","0","0","0","0","0","0","6","0","0","0","0","","","","","",""
"南多摩","11","39","3","0","18","28","5","170","20","5","4","1","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"北多摩西部","2","11","0","0","8","5","0","63","5","1","1","0","1","0","0","0","0","0","2","0","0","0","1","","","","","",""
"北多摩南部","12","14","2","2","17","25","1","131","11","2","1","1","2","0","0","1","0","1","4","0","0","0","3","","","","","",""
"北多摩北部","9","24","1","3","30","19","1","134","8","1","3","0","0","0","0","0","0","0","2","1","0","0","7","","","","","",""
"島しょ","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"合計","151","283","21","20","192","285","17","1361","142","39","29","7","9","1","0","8","0","2","64","4","0","1","24","","","","","",""
