"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","25","0","0","0","3","2","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","","","","","",""
"中央区","20","0","0","1","12","2","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","23","4","0","4","11","1","0","1","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","","","","","",""
"新宿区","52","0","0","1","43","2","0","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","0","","","","","",""
"文京","47","0","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","","","","","",""
"台東","28","0","0","2","15","3","0","2","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","18","0","0","1","4","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"江東区","44","0","0","0","25","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","43","1","2","1","28","4","0","0","1","0","0","0","0","3","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","26","0","0","0","8","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","88","0","8","7","32","3","0","2","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"世田谷","109","0","0","0","41","5","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"渋谷区","25","0","0","1","13","4","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中野区","90","0","0","5","33","2","0","0","2","0","0","0","0","1","1","0","0","0","0","0","0","0","0","","","","","",""
"杉並","53","0","0","1","22","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","28","0","0","0","3","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","43","0","2","0","11","5","0","1","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","43","0","0","4","4","3","0","0","1","0","0","0","0","0","1","0","0","1","0","0","0","0","0","","","","","",""
"板橋区","41","0","0","1","6","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","65","0","0","5","8","3","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","39","0","0","3","8","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","69","0","0","5","15","4","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"江戸川","105","0","2","3","41","1","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子","26","0","1","1","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","","","","","",""
"秋川","52","0","0","2","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"町田市","34","0","0","0","13","2","0","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"多摩川","83","0","0","0","14","1","0","1","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","69","0","0","1","13","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","49","0","0","0","8","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"村山大和","44","0","0","0","3","0","0","1","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","","","","","",""
"府中小金井","46","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"狛江調布","43","0","0","0","6","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"三鷹武蔵野","89","0","0","2","16","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩小平","135","1","0","6","34","1","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"多摩東村山","66","0","0","4","20","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","51","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","1911","6","15","61","522","69","0","28","28","1","5","0","0","8","7","1","1","7","0","0","2","0","1","","","","","",""
