"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","13","0","0"
"1〜4歳","0","0","0","0","0","0","2","0","0"
"5〜9歳","0","0","0","0","0","0","2","0","0"
"10〜14歳","0","0","0","0","0","0","0","0","0"
"15〜19歳","7","1","1","2","1","0","0","0","0"
"20〜24歳","37","4","20","11","1","0","2","0","0"
"25〜29歳","45","11","22","19","1","0","1","0","0"
"30〜34歳","33","9","14","12","0","0","1","0","0"
"35〜39歳","11","10","11","9","0","0","0","0","0"
"40〜44歳","21","3","6","10","1","0","2","0","0"
"45〜49歳","10","4","2","5","1","0","0","0","0"
"50〜54歳","5","7","3","3","0","0","0","0","0"
"55〜59歳","5","2","1","3","0","0","0","0","0"
"60〜64歳","3","0","1","0","0","0","5","0","0"
"65〜69歳","1","1","1","1","0","0","3","0","0"
"70歳以上","1","1","0","0","0","0","32","1","0"
"合計","179","53","82","75","5","0","63","1","0"
