"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","急性脳炎(日本脳炎を除く)","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"世田谷","1","0","0","2","111","8","7","4","5","0","0","0","1","12","0","0","0","0","0","0","0","0","0","0","9","8","0","2","0","0"
"渋谷区","0","0","0","0","59","1","0","0","6","0","0","1","0","2","0","0","0","0","0","0","0","0","0","0","5","4","1","2","0","0"
"中野区","11","0","0","0","78","8","6","0","2","0","0","0","1","7","0","0","0","0","0","0","0","0","0","0","7","6","0","1","0","0"
"杉並","3","0","0","2","21","4","2","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","7","7","0","1","0","0"
"池袋","0","0","0","0","1","5","0","0","0","0","0","2","0","0","0","0","0","5","0","0","0","0","0","0","5","4","1","1","0","0"
"長崎","0","0","0","0","12","8","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0"
"北区","0","0","4","4","61","12","8","1","3","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","5","4","0","0","0","0"
"荒川","0","0","0","0","17","3","0","0","1","1","0","1","0","3","0","0","0","1","0","0","0","0","0","0","3","2","1","0","0","0"
"板橋区","0","0","0","2","38","2","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","7","6","0","1","0","0"
"練馬区","1","0","0","4","72","17","2","1","3","0","0","0","0","9","0","0","0","0","0","0","0","0","0","0","6","5","0","0","0","0"
"足立","2","0","0","5","97","2","0","3","8","0","0","0","0","13","0","0","0","0","0","0","0","0","0","0","5","4","0","0","0","0"
"千住","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","0","0"
"葛飾区","2","0","0","5","10","17","1","2","3","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","5","4","0","0","0","0"
"江戸川","0","0","0","0","42","2","0","9","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","4","3","0","0","0","0"
"小岩","0","0","0","0","6","8","0","2","1","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0"
"八王子","0","0","0","0","17","1","0","0","0","0","0","0","0","4","0","0","0","1","0","0","0","0","0","0","3","2","1","1","0","0"
"秋川","1","0","1","1","34","2","0","1","5","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","3","2","0","0","0","0"
"町田市","0","0","0","1","59","6","0","0","0","0","0","0","0","7","0","0","0","2","0","0","0","0","0","0","3","2","1","0","0","0"
"多摩川","2","0","0","0","36","9","5","2","3","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","4","3","0","1","0","0"
"南多摩","1","0","0","1","58","6","0","0","0","0","0","0","2","13","0","0","0","0","0","0","0","0","0","0","4","3","0","0","0","0"
"多摩立川","0","0","0","1","26","6","2","2","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","5","4","0","1","0","0"
"村山大和","0","0","0","0","16","4","3","0","0","0","0","0","0","5","0","0","0","2","0","0","0","0","0","0","3","2","1","0","0","0"
"府中小金井","2","0","0","0","31","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","4","3","0","1","0","0"
"狛江調布","0","0","0","1","47","1","2","4","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","4","3","0","0","0","0"
"三鷹武蔵野","8","0","0","1","20","2","1","3","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","5","4","2","1","0","0"
"多摩小平","2","0","0","0","56","9","1","4","4","0","0","0","0","11","0","0","0","0","0","0","0","0","0","0","4","3","0","1","0","0"
"多摩東村山","1","0","0","2","32","12","2","1","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","4","3","0","2","0","0"
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","0","0"
"合計","43","0","10","52","1528","199","57","51","72","3","0","5","7","175","4","0","0","28","0","0","0","0","0","0","178","142","14","25","0","0"
