"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）","ＩＣＵ入室（COVID-19入院）","人工呼吸器の利用（COVID-19入院）","いずれにも該当せず（COVID-19入院）"
"〜5ヶ月","21","5","2","6","1","5","0","0","0","0","2","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"〜1歳","31","7","0","16","2","53","1","6","1","9","0","0","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","116","9","1","80","13","128","2","49","3","26","9","2","3","0","0","2","0","0","0","0","0","2","0","0","0","0","0","0","2","0","0","0","0"
"2歳","212","13","1","94","41","87","1","37","1","10","2","1","0","1","0","0","0","0","0","0","0","1","1","0","0","1","0","0","0","1","0","0","1"
"3歳","272","6","0","85","86","98","3","24","2","2","3","1","0","1","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"4歳","381","13","0","105","149","89","4","24","3","0","2","2","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5歳","408","7","0","104","135","90","0","12","0","2","3","2","0","0","0","2","0","0","0","0","0","2","0","1","0","0","0","0","1","0","0","0","0"
"6歳","488","10","0","81","148","65","0","15","1","0","0","1","0","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","2","0","0","0","0"
"7歳","635","12","0","47","140","60","6","5","1","0","2","2","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","1","0"
"8歳","634","8","0","18","127","56","4","2","1","0","0","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0","1"
"9歳","542","10","0","19","75","36","3","5","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","2235","77","0","16","136","92","6","3","1","0","0","1","1","0","0","2","0","0","0","0","0","5","0","0","0","0","0","0","5","0","0","0","0"
"15〜19歳","549","48","0","1","18","14","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","335","81","0","14","44","89","1","2","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","416","106","0","0","0","0","0","0","0","0","0","0","0","0","0","9","0","0","1","0","0","0","2","0","0","0","0","0","0","0","0","0","2"
"40〜49歳","587","90","0","0","0","0","0","0","0","0","0","0","0","0","0","11","1","0","0","0","0","1","1","0","0","0","0","0","1","0","1","0","0"
"50〜59歳","234","103","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","2","2","0","0","0","0","0","2","0","0","0","2"
"60〜69歳","111","75","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","4","0","0","0","0","0","0","0","1","0","3"
"70〜79歳","53","55","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","3","16","0","0","0","0","0","3","0","3","0","13"
"80歳以上","22","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","20","0","0","1","0","0","3","1","0","0","20"
"合計","8282","764","4","686","1115","962","31","184","14","49","25","13","6","5","0","44","1","0","2","0","0","24","49","1","0","2","0","0","21","2","6","1","43"
