"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","18","5","0","0","14","1","0","0","1","0","1","0","1","0","0","0","0","0","0","0","0","2","0","0","0","0","0","2","0"
"〜1歳","55","9","5","0","70","7","4","1","42","0","0","1","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","243","4","16","9","184","6","9","1","66","0","0","2","5","0","0","2","0","0","0","0","0","3","2","0","1","0","1","1","1"
"2歳","248","3","8","23","114","8","3","3","11","0","0","4","3","0","0","1","0","0","1","0","1","0","0","0","0","0","0","0","0"
"3歳","297","1","6","25","112","13","1","4","4","0","0","7","2","0","0","1","0","0","1","0","0","1","0","1","0","0","0","0","0"
"4歳","325","1","8","42","110","12","1","4","1","0","0","14","2","2","0","1","0","0","1","0","0","2","0","0","0","0","0","2","0"
"5歳","308","0","6","50","101","11","1","9","0","0","0","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6歳","270","0","2","54","101","6","1","8","0","0","0","12","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","245","0","4","33","93","11","0","4","0","0","0","14","0","0","0","0","0","0","0","0","0","1","1","0","1","0","1","0","1"
"8歳","231","0","5","23","84","6","1","1","0","0","0","12","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","172","0","0","27","64","5","1","2","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","710","0","2","36","224","10","0","2","0","0","0","20","3","0","0","0","0","0","2","0","0","1","0","0","0","0","0","1","0"
"15〜19歳","516","0","0","5","93","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","634","0","4","21","303","2","0","2","0","0","0","4","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","566","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","1","0","0","0","0","0","0","0","0","0"
"40〜49歳","565","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","2","0","0","0","0","0","2","0"
"50〜59歳","394","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","3","0"
"60〜69歳","253","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","12","1","0","1","1","1","10","1"
"70〜79歳","136","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","7","1","1","0","0","0","6","0"
"80歳以上","109","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22","1","2","1","0","0","19","1"
"合計","6295","23","66","348","1667","98","22","41","125","0","1","121","21","3","0","14","0","0","6","3","1","56","6","4","4","1","3","46","4"
