"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","0","31","0","0","24","6","0","0","4","1","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","3","38","4","0","310","36","6","0","56","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","3","42","25","13","961","92","11","7","86","0","2","3","7","1","0","1","0","0","2","0","0","0","0","0","0","0","0","0"
"2歳","3","26","15","22","610","117","11","5","16","1","2","6","6","2","0","0","0","0","5","0","0","0","0","0","0","0","0","0"
"3歳","9","2","14","63","507","117","15","5","1","0","1","6","2","1","0","2","0","0","3","0","0","0","0","0","0","0","0","0"
"4歳","13","4","15","84","533","125","12","14","1","0","1","16","1","0","0","1","0","0","4","0","0","0","0","0","0","0","0","0"
"5歳","18","2","15","97","409","116","9","14","2","0","3","13","0","1","0","0","1","0","6","0","0","0","0","0","0","0","0","0"
"6歳","10","0","8","95","318","69","3","19","0","0","2","10","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0"
"7歳","21","0","5","117","300","26","3","6","0","0","1","11","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"8歳","19","0","3","77","204","15","2","10","0","0","1","5","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0"
"9歳","22","0","5","64","138","4","1","3","0","0","0","6","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"10〜14歳","26","0","2","95","352","7","3","3","0","3","2","7","1","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0"
"15〜19歳","3","0","0","7","63","0","0","1","0","1","0","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"20〜29歳","5","0","6","47","585","1","0","2","0","8","1","3","0","0","0","5","0","2","1","0","0","0","0","0","0","0","0","0"
"30〜39歳","17","0","0","0","0","0","0","0","0","0","0","0","0","0","1","5","0","1","1","0","0","0","0","0","0","0","0","0"
"40〜49歳","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","3","0","0","0","0","0","0","0","0","0"
"50〜59歳","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","3","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"合計","190","145","117","781","5314","731","76","89","166","14","17","87","23","5","2","19","3","4","41","0","1","0","0","0","0","0","1","0"
