"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","2","0","0","2","0","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","0","3","2","4","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","0","0","1","0","10","1","0","4","0","0","0","0","0","3","0","1","0","1","0","0","0","0","0","","","","","",""
"文京","0","0","0","0","3","2","1","0","0","0","0","2","0","3","0","0","0","2","0","0","0","0","0","","","","","",""
"台東","0","0","0","0","5","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","0","0","0","1","4","0","0","0","3","0","0","1","0","3","0","0","0","0","0","0","0","0","0","","","","","",""
"江東区","1","0","0","2","6","1","1","0","3","0","0","1","0","2","0","0","0","2","0","0","0","0","0","","","","","",""
"品川区","1","0","3","3","16","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","0","0","1","5","3","3","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","2","0","3","1","28","6","3","1","1","0","0","0","0","8","0","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","2","0","0","3","12","11","1","0","3","0","0","0","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"渋谷区","0","0","1","1","10","3","0","0","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"中野区","0","0","1","3","16","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","0","0","1","2","18","5","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","0","0","1","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","0","0","0","1","12","3","1","3","3","0","0","0","0","3","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","0","0","0","2","6","3","0","3","1","0","0","1","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","2","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","","","","","",""
"練馬区","0","0","0","6","8","3","2","0","2","0","1","0","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","0","0","0","0","8","2","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","0","0","0","8","5","2","0","0","1","0","0","2","0","4","1","0","0","0","0","0","0","0","0","","","","","",""
"江戸川","8","0","2","1","7","4","0","0","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子","1","0","0","0","2","0","1","0","1","0","0","0","0","2","0","0","0","0","0","0","2","0","0","","","","","",""
"町田市","0","0","0","4","9","7","1","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","0","0","6","1","4","6","0","1","1","0","0","0","0","6","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","0","0","0","0","6","3","0","1","5","0","0","1","0","4","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","4","0","0","0","6","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","0","0","0","2","19","6","0","2","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩小平","1","0","0","8","21","7","1","1","2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","24","3","22","60","256","95","14","20","34","0","1","8","0","53","2","1","0","6","0","0","4","0","0","","","","","",""
