"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","14","5","1","6","0","1","6","4","0","",""
"区南部","2","1","0","4","0","0","2","2","0","",""
"区西南部","5","2","1","0","0","0","7","1","0","",""
"区西部","22","6","7","16","0","0","39","10","1","",""
"区西北部","18","8","13","9","0","0","3","0","0","",""
"区東北部","0","0","1","3","0","0","5","0","0","",""
"区東部","14","1","4","15","0","0","2","3","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","0","0","0","0","0","0","12","1","0","",""
"北多摩西部","2","0","0","11","0","0","0","0","0","",""
"北多摩南部","2","0","0","0","0","0","0","0","0","",""
"北多摩北部","0","0","0","0","0","0","14","2","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","79","23","27","64","0","1","90","23","1","",""
