"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","7","0","0","0","4","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"中央区","6","0","0","3","6","2","0","0","1","0","0","0","0","0","0","2","0","0","0","0","","","","","",""
"みなと","21","0","1","8","46","9","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","29","2","0","3","24","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"文京","11","0","0","1","13","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"台東","6","3","1","6","20","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","15","0","0","5","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"江東区","28","0","0","11","28","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","17","0","2","4","47","5","0","0","5","0","0","0","2","0","0","0","0","0","0","0","","","","","",""
"目黒区","3","0","0","4","5","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"大田区","59","0","2","11","59","6","0","2","5","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","74","0","0","2","57","4","0","1","0","0","0","3","0","0","0","0","0","0","0","0","","","","","",""
"渋谷区","9","0","0","1","14","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","","","","","",""
"中野区","51","0","0","5","32","3","2","0","1","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"杉並","61","0","1","2","29","2","0","0","2","0","0","0","0","0","0","1","0","0","0","0","","","","","",""
"池袋","23","0","0","1","11","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"北区","24","0","0","0","17","4","0","0","3","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","7","0","1","8","13","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","22","0","0","3","18","4","0","0","1","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","44","0","0","6","21","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"足立","42","0","0","5","23","2","0","2","2","0","1","0","0","0","1","0","0","0","0","0","","","","","",""
"葛飾区","52","0","0","5","20","4","0","0","0","0","0","1","0","0","0","0","0","0","2","0","","","","","",""
"江戸川","70","1","0","14","38","3","2","1","2","0","1","4","0","0","0","1","0","0","0","0","","","","","",""
"八王子市","68","0","2","21","47","8","3","1","2","1","0","0","2","0","0","1","0","0","0","0","","","","","",""
"町田市","54","0","0","40","64","4","0","4","6","0","0","3","1","0","0","0","0","0","0","0","","","","","",""
"西多摩","65","1","1","5","32","5","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","50","1","0","4","9","5","0","0","4","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","50","0","0","0","10","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","108","0","0","6","29","5","0","0","6","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩小平","116","1","2","14","56","7","0","0","3","0","0","0","0","0","0","0","0","0","1","0","","","","","",""
"島しょ","5","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","1197","10","13","199","806","89","7","13","53","1","3","20","5","0","1","6","0","0","3","0","","","","","",""
