"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","1","5","0","0","0","6","0","7","2","0","0","1","0","0","0","0","0","0","2","0","0","0","2","4","3","0","2","2","2"
"中央区","4","3","0","0","0","16","0","9","2","1","0","0","0","0","0","1","0","0","0","0","0","0","0","5","3","1","0","0","0"
"みなと","11","12","1","1","12","8","0","39","2","5","1","0","0","0","0","0","0","0","1","1","0","0","5","9","6","0","1","1","1"
"新宿区","6","20","0","0","7","15","0","42","2","1","2","0","0","0","0","1","0","0","12","0","0","0","1","12","8","2","2","2","2"
"文京","2","5","0","8","7","7","1","58","15","0","0","0","0","0","0","0","0","0","1","0","0","0","0","7","4","1","1","1","1"
"台東","3","4","0","0","4","21","2","69","4","0","0","1","0","0","0","0","0","0","0","0","0","0","0","7","4","0","0","0","0"
"墨田区","11","15","0","0","6","2","0","41","6","2","1","0","0","0","0","0","0","0","8","0","0","0","1","8","5","1","1","1","1"
"江東区","12","19","0","0","14","25","2","160","28","3","5","1","0","0","0","0","0","0","0","0","0","0","0","14","9","1","0","0","0"
"品川区","3","8","0","0","13","28","2","62","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","12","8","1","0","0","0"
"目黒区","3","3","1","0","4","8","0","36","5","1","0","0","1","0","0","0","0","0","0","0","0","0","0","8","5","1","0","0","0"
"大田区","7","22","2","3","17","60","2","121","27","3","4","1","1","0","0","0","0","0","7","0","0","0","0","21","13","2","1","1","1"
"世田谷","26","33","0","0","16","29","1","135","25","4","8","0","2","0","0","2","0","0","6","1","0","1","4","25","16","2","2","2","2"
"渋谷区","0","7","0","0","1","7","0","15","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","7","4","1","1","1","1"
"中野区","11","15","1","0","18","15","1","83","10","1","1","0","0","0","0","0","0","0","0","0","0","0","0","10","6","1","0","0","0"
"杉並","7","24","0","0","9","11","0","72","17","0","0","0","0","0","0","0","0","0","32","0","0","0","4","17","11","1","2","2","2"
"池袋","4","12","2","0","3","6","0","54","4","1","6","0","0","0","0","0","0","0","7","0","0","0","0","8","5","1","1","1","1"
"北区","8","21","2","0","12","16","0","96","6","1","0","0","0","0","0","0","0","0","0","0","0","0","0","11","7","1","0","0","0"
"荒川区","16","5","1","2","16","12","1","95","9","4","0","0","0","0","0","0","0","0","0","0","0","0","0","7","4","1","0","0","0"
"板橋区","11","21","0","0","12","9","1","75","7","0","1","0","0","0","0","0","0","0","1","0","0","0","3","16","10","2","1","1","1"
"練馬区","28","25","0","2","22","32","2","177","9","4","6","0","2","0","0","4","0","0","0","0","0","0","0","21","13","2","0","0","0"
"足立","20","38","7","5","19","62","0","114","4","5","5","1","0","1","0","0","0","0","0","0","0","0","0","20","13","2","0","0","0"
"葛飾区","24","24","0","0","4","19","4","62","5","1","1","0","1","0","0","0","0","1","8","1","0","0","2","13","8","1","1","1","1"
"江戸川","13","19","4","2","15","38","0","157","11","7","1","0","0","0","0","2","0","0","0","0","0","0","0","19","12","2","0","0","0"
"八王子市","11","40","6","0","30","45","4","216","14","4","2","1","0","0","0","0","0","0","0","0","0","0","5","18","11","2","1","1","1"
"町田市","9","11","0","0","9","36","1","95","13","0","4","1","0","0","0","0","0","0","0","0","0","0","0","13","8","1","0","0","0"
"西多摩","6","17","0","0","4","9","1","58","4","3","1","0","0","0","0","0","0","0","8","0","0","0","0","14","8","1","1","1","1"
"南多摩","4","25","1","0","9","13","2","100","4","1","2","0","0","0","0","0","0","0","0","0","0","0","0","13","8","1","0","0","0"
"多摩立川","7","25","0","0","20","11","0","136","7","2","1","0","1","0","0","0","0","0","3","0","0","0","3","21","14","2","1","1","1"
"多摩府中","25","27","4","3","33","54","1","304","18","4","2","1","2","0","0","2","0","1","8","0","0","0","9","33","21","3","3","3","3"
"多摩小平","15","37","3","5","56","46","5","279","20","4","7","0","0","0","0","0","0","0","8","1","0","0","10","23","15","2","2","2","2"
"島しょ","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","1","0","1","1","1"
"合計","308","543","35","31","392","666","33","2967","283","65","61","8","10","1","0","13","0","2","112","4","0","1","51","418","263","39","25","25","25"
