"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","急性呼吸器感染症（ARI）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ/COVID-19定点","急性呼吸器感染症定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","3","17","952","5","5","40","74","6","5","1","4","0","2","1","0","0","1","0","0","0","0","0","0","8","","","","","","",""
"区南部","8","7","642","2","9","49","65","8","0","5","2","1","1","1","0","0","0","0","0","0","0","0","0","1","","","","","","",""
"区西南部","4","11","880","2","5","70","56","5","4","11","0","3","1","3","0","0","2","0","0","0","0","0","0","5","","","","","","",""
"区西部","5","17","954","0","2","67","66","8","1","3","5","3","0","0","1","0","2","0","0","0","0","1","0","1","","","","","","",""
"区西北部","3","21","1470","1","12","79","122","20","0","10","3","2","1","0","0","0","2","0","0","0","0","0","0","1","","","","","","",""
"区東北部","3","26","1267","4","17","39","85","6","1","25","9","1","0","1","1","0","1","0","0","0","0","1","0","0","","","","","","",""
"区東部","4","19","1188","5","7","53","116","8","2","2","5","0","2","0","0","0","2","0","0","0","0","0","0","0","","","","","","",""
"西多摩","0","2","127","0","0","8","10","4","0","8","1","0","0","0","0","0","0","0","0","1","0","0","0","4","","","","","","",""
"南多摩","3","20","2382","0","12","88","184","9","0","27","7","3","2","2","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"北多摩西部","1","4","437","1","2","32","24","4","0","1","1","1","1","0","0","0","0","0","0","0","0","0","0","2","","","","","","",""
"北多摩南部","1","12","1136","2","2","70","86","8","4","5","5","1","1","3","0","0","2","0","0","0","0","0","0","2","","","","","","",""
"北多摩北部","4","7","826","1","13","56","89","9","4","9","3","3","2","1","0","0","0","0","1","0","0","0","0","0","","","","","","",""
"島しょ","2","1","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"合計","41","164","12280","23","86","651","977","95","21","107","45","18","13","12","2","0","12","0","1","1","0","2","0","24","","","","","","",""
