"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"〜5ヶ月","0","2","0","0","4","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"〜1歳","6","1","0","0","27","6","1","0","8","0","0","0","1","0","0","0","0","0","0","0"
"1歳","24","1","1","5","53","12","2","0","14","0","0","2","1","0","0","0","0","0","0","0"
"2歳","30","0","1","7","46","13","0","2","1","0","1","3","0","0","0","0","0","0","1","0"
"3歳","51","0","2","6","45","10","0","1","0","0","0","7","1","0","0","0","0","0","0","0"
"4歳","75","0","3","11","39","10","0","4","0","0","0","5","0","0","0","0","0","0","0","0"
"5歳","86","0","2","13","26","12","1","1","2","0","1","7","0","0","0","0","0","0","0","0"
"6歳","123","0","1","17","28","7","1","3","0","0","0","6","0","0","0","0","0","0","0","0"
"7歳","151","0","1","13","21","2","0","1","0","0","0","4","0","0","0","0","0","0","0","0"
"8歳","113","0","0","9","23","1","0","2","0","0","0","4","0","0","0","0","0","0","0","0"
"9歳","101","0","0","4","12","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0"
"10〜14歳","225","0","2","15","31","2","0","2","0","0","0","2","1","0","0","0","0","0","2","0"
"15〜19歳","36","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0"
"20〜29歳","57","0","1","12","70","4","0","0","0","4","0","1","0","0","0","2","0","0","0","0"
"30〜39歳","72","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0"
"40〜49歳","52","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"50〜59歳","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"60〜69歳","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","1220","4","14","112","427","81","5","16","25","4","2","44","5","0","1","8","0","0","4","0"
