"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）","ＩＣＵ入室（COVID-19入院）","人工呼吸器の利用（COVID-19入院）","いずれにも該当せず（COVID-19入院）"
"〜5ヶ月","4","11","1","2","0","3","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","3"
"〜1歳","17","24","2","11","1","36","1","12","0","9","3","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"1歳","55","20","4","38","9","74","1","49","0","16","14","1","6","1","0","1","0","0","0","0","0","2","2","0","0","1","0","0","1","1","0","0","2"
"2歳","69","16","3","42","13","66","0","52","0","5","18","1","5","0","0","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0"
"3歳","109","16","0","37","29","44","0","49","2","2","13","2","0","0","0","1","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","3"
"4歳","153","13","0","55","32","41","1","39","1","0","13","2","1","0","1","0","0","0","0","0","0","1","0","1","0","1","0","1","0","1","0","0","0"
"5歳","179","14","0","46","39","46","3","21","0","1","6","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6歳","230","20","0","22","40","38","4","17","0","0","1","3","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"7歳","226","23","0","11","30","35","0","7","2","0","2","1","1","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","2","0","0","0","0"
"8歳","267","26","0","4","24","20","5","6","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","276","43","0","5","21","24","0","6","0","0","1","1","1","0","0","1","0","0","0","0","0","2","1","1","0","0","0","0","1","0","0","0","1"
"10〜14歳","951","232","0","5","24","63","3","3","0","0","3","4","2","0","0","0","0","0","0","0","0","3","2","0","0","0","0","0","3","0","0","0","2"
"15〜19歳","491","135","0","0","2","14","1","0","0","0","2","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","193","149","0","6","5","30","0","1","0","0","1","0","0","0","0","3","0","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0","1"
"30〜39歳","118","138","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"40〜49歳","155","163","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","1","0","1","6","0","0","0","0","0","1","0","0","0","6"
"50〜59歳","105","174","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","11","0","0","0","0","0","0","0","0","1","10"
"60〜69歳","51","108","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","2","7","0","0","0","0","0","2","0","2","0","5"
"70〜79歳","18","86","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","17","0","0","1","1","0","2","1","0","0","17"
"80歳以上","6","44","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","23","0","0","1","0","0","1","1","1","0","22"
"合計","3673","1455","10","284","269","534","19","264","5","33","77","16","19","1","1","30","0","0","0","1","0","20","79","2","0","4","1","1","15","4","3","2","74"
