"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","1","2","4","23","52","12","46","15","10","1","6","3","2","0","0","3","0","0","0","0","1","0","","","","","",""
"区南部","1","0","23","39","90","5","60","6","9","0","14","0","4","0","0","4","0","0","0","0","0","0","","","","","",""
"区西南部","0","0","11","54","66","8","58","8","8","0","13","0","5","0","0","1","0","0","0","0","0","0","","","","","",""
"区西部","1","0","7","27","79","7","46","8","4","0","7","0","4","0","0","1","0","0","0","0","0","0","","","","","",""
"区西北部","0","0","4","45","82","8","82","34","19","0","14","2","2","0","0","0","0","0","0","0","0","0","","","","","",""
"区東北部","0","0","8","48","81","6","46","24","10","0","9","7","2","0","0","0","0","0","0","0","0","0","","","","","",""
"区東部","3","1","15","45","100","6","83","12","15","1","15","8","2","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","0","0","1","10","22","3","7","4","0","0","4","4","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","0","2","4","88","150","8","103","30","17","2","22","5","4","0","0","1","0","0","0","0","0","0","","","","","",""
"北多摩西部","0","0","0","34","56","3","19","17","5","0","4","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","2","1","4","43","75","6","47","35","15","0","32","1","0","1","0","0","0","1","1","0","0","0","","","","","",""
"北多摩北部","0","0","9","70","53","7","36","8","8","0","7","5","2","0","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","8","6","90","526","906","79","633","201","120","4","147","35","27","1","0","10","0","1","1","0","1","0","","","","","",""
