"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"〜5ヶ月","0","7","0","0","4","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","0","4","0","1","28","3","0","0","14","0","0","0","0","0","0","0","0","0","0","0"
"1歳","1","13","3","2","97","16","1","1","20","0","0","1","3","0","0","0","0","0","1","0"
"2歳","6","8","2","7","66","16","0","0","0","0","0","4","0","0","0","0","0","0","0","0"
"3歳","9","3","0","3","55","26","1","1","0","0","0","1","0","0","0","0","0","0","0","0"
"4歳","18","0","1","14","63","20","0","5","0","0","0","11","0","0","0","0","0","0","1","0"
"5歳","17","0","0","12","57","19","1","0","0","0","0","4","0","0","0","0","0","0","0","0"
"6歳","19","1","0","17","59","12","0","2","0","0","0","9","0","0","0","0","0","0","2","0"
"7歳","9","0","2","13","49","4","0","1","0","0","0","5","0","0","0","0","0","0","0","0"
"8歳","18","0","0","9","48","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0"
"9歳","8","0","0","10","35","2","0","0","0","0","1","3","0","0","0","0","0","0","0","0"
"10〜14歳","41","0","0","12","78","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15〜19歳","15","0","0","2","19","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"20〜29歳","21","0","0","7","168","6","0","0","0","2","0","2","0","0","0","4","0","0","0","0"
"30〜39歳","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0"
"40〜49歳","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"50〜59歳","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","237","36","8","109","826","129","3","11","34","2","1","41","3","0","0","11","0","0","4","0"
