"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","5","38","1","0","13","1","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","2","0","0","0","0","0","2","0"
"〜1歳","19","40","4","1","113","3","2","0","15","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"1歳","87","91","15","4","372","13","15","2","44","0","4","0","3","2","0","1","0","0","0","0","0","1","0","0","0","0","0","1","0"
"2歳","122","35","25","14","168","13","11","2","6","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3歳","121","10","8","38","150","19","11","9","1","0","1","3","0","0","0","1","0","0","0","0","0","1","0","0","1","0","0","0","1"
"4歳","172","7","10","38","132","20","4","16","0","0","1","10","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5歳","248","4","7","75","142","14","6","24","1","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6歳","292","1","8","47","130","19","2","21","0","0","1","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","342","1","7","61","88","9","3","17","0","0","0","3","0","0","0","0","0","0","0","0","0","5","0","0","1","1","0","3","2"
"8歳","304","2","2","48","86","4","0","14","0","0","0","0","2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"9歳","301","0","1","48","75","4","0","17","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","1349","0","4","81","171","8","1","10","0","1","0","1","1","0","0","0","0","0","2","0","0","2","0","0","0","0","0","2","0"
"15〜19歳","223","0","2","4","28","1","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1","0"
"20〜29歳","177","0","1","12","133","2","0","1","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","197","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0","1","1","0","0","1"
"40〜49歳","205","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","2","0","0","0","0","0","2","0"
"50〜59歳","131","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","1","0","0","0","0","0","1","0"
"60〜69歳","47","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","2","0","0","0","0","0","2","0"
"70〜79歳","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1","0","0","0","0","2","0"
"合計","4396","229","95","471","1801","130","55","133","67","4","8","30","9","2","0","15","1","0","2","0","0","23","2","0","3","2","0","18","4"
