"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","32","44","16","16","0","0","6","0","1","",""
"区南部","3","2","0","4","0","0","0","0","0","",""
"区西南部","36","19","25","46","0","0","4","0","0","",""
"区西部","26","12","38","27","0","0","7","0","0","",""
"区西北部","17","4","3","9","0","0","3","4","1","",""
"区東北部","1","0","0","1","0","0","2","0","0","",""
"区東部","18","7","4","8","0","0","1","3","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","0","0","0","0","0","0","2","0","0","",""
"北多摩西部","0","0","0","0","0","0","0","0","0","",""
"北多摩南部","0","0","0","0","0","0","11","3","0","",""
"北多摩北部","0","0","0","0","0","0","0","0","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","133","88","86","111","0","0","36","10","2","",""
