"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","2","14","2","0","20","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","3","18","3","3","181","3","3","6","24","2","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","20","16","32","10","527","8","54","21","56","5","1","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2歳","27","13","23","30","336","5","44","33","17","0","1","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3歳","53","3","21","66","337","9","31","76","3","2","1","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4歳","54","4","24","126","320","17","29","87","1","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5歳","74","1","13","115","294","18","17","84","0","4","2","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6歳","84","1","4","99","235","23","14","86","1","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","124","1","3","105","176","34","6","46","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"8歳","90","0","3","94","155","28","3","49","1","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","91","1","2","62","112","16","1","21","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","203","0","2","104","269","39","6","21","0","1","4","0","0","0","0","0","0","2","0","1","1","0","0","0","0","0","1","0"
"15〜19歳","29","0","0","8","47","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","41","0","6","34","310","2","1","8","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","68","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","99","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","4","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"60〜69歳","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"70〜79歳","5","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"合計","1117","72","138","856","3319","202","209","538","106","18","15","14","4","0","20","0","0","7","0","1","5","0","0","0","0","0","5","0"
