"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","10","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","5","4","0","2","0","0"
"中央区","16","0","0","2","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","3","0","0","0","0"
"みなと","7","5","3","7","13","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","6","1","1","0","0"
"新宿区","16","0","1","3","25","2","0","1","1","0","0","0","0","4","0","0","0","12","0","0","0","0","0","7","6","2","2","0","0"
"文京","17","0","0","1","13","3","0","0","0","0","0","0","0","4","0","0","0","3","0","0","0","0","0","4","3","1","1","0","0"
"台東","18","0","0","3","21","7","3","1","3","0","0","0","0","7","0","0","0","0","0","0","0","0","0","4","3","0","0","0","0"
"墨田区","20","0","0","6","11","1","0","0","2","0","0","0","0","2","0","0","0","0","0","0","0","0","0","4","3","0","1","0","0"
"江東区","7","0","0","2","23","5","1","0","2","0","0","0","0","11","0","0","0","0","0","0","0","0","0","4","3","1","0","0","0"
"品川区","9","0","0","2","58","3","3","0","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","7","6","0","0","0","0"
"目黒区","4","0","0","2","15","0","0","0","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","4","3","0","0","0","0"
"大田区","16","0","4","4","83","12","0","0","3","0","0","1","0","18","0","0","0","0","0","0","0","0","0","10","9","1","1","0","0"
"世田谷","20","0","0","2","34","10","0","1","6","0","0","0","0","4","1","0","0","0","0","0","0","0","0","9","8","0","2","0","0"
"渋谷区","8","0","0","0","24","6","0","0","3","0","0","0","0","10","0","0","0","0","1","0","0","0","0","5","4","1","2","0","0"
"中野区","27","0","0","3","18","1","0","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","7","6","0","1","0","0"
"杉並","56","3","0","11","46","6","0","4","6","0","0","0","0","6","0","0","0","0","0","0","0","0","0","7","6","0","1","0","0"
"池袋","2","0","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","5","1","1","0","0"
"北区","15","0","0","4","13","13","0","0","6","0","0","1","0","3","0","0","0","0","0","0","0","0","0","5","4","0","0","0","0"
"荒川区","7","0","0","0","10","1","0","8","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","3","2","1","0","0","0"
"板橋区","22","0","0","1","7","0","0","0","1","0","0","0","0","3","0","0","0","0","0","0","2","0","0","7","6","0","1","0","0"
"練馬区","38","0","0","6","20","9","0","1","3","0","0","0","0","3","0","0","0","0","0","0","0","0","0","6","5","0","0","0","0"
"足立","14","0","2","1","14","1","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","5","4","0","0","0","0"
"葛飾区","25","0","0","4","9","14","0","0","4","0","0","0","0","13","0","0","0","0","0","0","0","0","0","5","4","0","1","0","0"
"江戸川","34","0","2","3","14","10","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","5","4","0","0","0","0"
"八王子","12","0","0","0","5","2","0","0","0","0","0","0","0","3","0","0","0","0","0","0","1","0","0","3","2","1","1","0","0"
"町田市","22","0","0","3","29","4","0","3","1","0","0","1","0","9","1","0","0","0","0","0","0","0","0","3","2","1","0","0","0"
"西多摩","27","0","0","5","26","8","0","0","0","0","0","0","0","14","0","0","0","0","0","0","0","0","0","7","5","0","1","0","0"
"南多摩","16","0","0","1","34","1","0","0","1","0","0","0","0","9","1","0","0","0","0","0","0","0","0","4","3","0","0","0","0"
"多摩立川","26","0","0","0","17","2","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","8","6","1","1","0","0"
"多摩府中","35","2","0","3","32","5","1","1","6","0","0","0","0","4","0","0","0","1","0","0","0","0","0","13","10","1","2","0","0"
"多摩小平","39","0","2","7","63","13","1","0","7","0","1","0","0","3","1","0","0","1","0","0","0","0","0","8","6","1","2","0","0"
"島しょ","3","0","0","0","2","2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","2","1","0","1","0","0"
"合計","588","10","14","86","696","143","9","21","57","0","1","3","0","148","5","0","0","19","1","0","3","0","0","178","142","14","25","0","0"
