"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","5","16","0","0","0","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","4","3","0","2","2","2"
"中央区","2","9","0","0","7","30","0","0","2","1","0","1","0","0","0","3","0","0","0","0","0","0","0","5","3","1","0","0","0"
"みなと","25","11","3","0","26","105","0","0","4","2","0","0","1","0","0","0","0","0","0","0","0","0","2","9","6","0","1","1","1"
"新宿区","10","14","4","0","14","61","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","4","12","8","2","2","2","2"
"文京","8","22","1","0","9","83","3","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","5","7","4","1","1","1","1"
"台東","18","18","1","2","8","113","0","0","8","0","0","1","0","0","0","0","0","0","0","0","0","0","0","7","4","0","0","0","0"
"墨田区","8","27","4","0","14","49","0","0","4","1","0","0","0","0","0","0","0","0","0","0","2","0","5","8","5","1","1","1","1"
"江東区","20","27","6","2","23","149","2","0","3","0","0","0","0","1","0","0","0","0","0","0","0","0","0","14","9","1","0","0","0"
"品川区","15","32","6","0","13","72","2","0","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","12","8","1","0","0","0"
"目黒区","9","19","7","0","8","49","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","8","5","1","0","0","0"
"大田区","53","47","4","6","45","173","3","0","12","5","0","0","10","0","0","0","0","0","0","0","0","1","1","21","13","2","1","1","1"
"世田谷","42","57","4","0","35","166","3","1","10","1","0","2","0","0","0","1","0","0","0","0","0","1","5","25","16","2","2","2","2"
"渋谷区","5","8","1","0","8","21","1","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","2","7","4","1","1","1","1"
"中野区","20","34","1","0","30","108","3","0","5","1","0","0","0","0","0","1","0","0","0","0","0","0","0","10","6","1","0","0","0"
"杉並","27","34","8","8","13","120","10","0","1","4","0","3","1","3","0","0","0","0","2","0","0","1","4","17","11","1","2","2","2"
"池袋","11","22","1","1","10","72","11","0","0","0","0","0","0","0","0","4","0","0","1","0","4","0","0","8","5","1","1","1","1"
"北区","17","49","2","1","19","123","0","0","2","3","0","0","0","0","0","0","0","0","0","0","0","0","0","11","7","1","0","0","0"
"荒川区","39","27","9","0","24","80","2","1","8","3","0","0","0","0","0","0","0","0","0","0","0","0","0","7","4","1","0","0","0"
"板橋区","28","46","3","2","17","152","7","0","4","1","0","2","0","0","0","0","0","0","0","0","0","0","3","16","10","2","1","1","1"
"練馬区","52","76","5","2","62","160","6","0","13","2","0","0","0","0","0","5","0","0","0","0","0","0","0","21","13","2","0","0","0"
"足立","20","51","13","9","18","164","5","0","13","5","0","0","0","0","0","0","0","0","0","0","0","0","0","20","13","2","0","0","0"
"葛飾区","30","23","2","0","17","105","4","0","10","0","0","1","0","0","0","0","0","0","0","0","1","0","6","13","8","1","1","1","1"
"江戸川","65","60","10","0","14","184","2","0","16","1","0","2","0","0","1","12","0","0","0","0","0","0","0","19","12","2","0","0","0"
"八王子市","19","53","15","1","30","183","6","0","14","3","0","1","1","0","0","0","0","0","0","0","0","1","7","18","11","2","1","1","1"
"町田市","11","23","2","0","18","83","4","1","3","0","2","0","0","0","0","0","0","0","0","0","0","0","0","13","8","1","0","0","0"
"西多摩","16","44","0","1","3","69","2","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","4","14","8","1","1","1","1"
"南多摩","17","42","3","0","13","67","0","0","5","2","1","2","0","0","0","0","0","0","0","0","0","0","0","14","9","1","0","0","0"
"多摩立川","39","84","9","1","32","100","6","0","10","3","0","0","0","0","0","0","0","0","0","0","0","0","2","21","14","2","1","1","1"
"多摩府中","97","98","8","0","75","271","13","1","12","8","0","1","0","0","0","1","0","0","0","0","1","2","15","33","21","3","3","3","3"
"多摩小平","44","92","17","2","58","232","8","0","24","7","0","2","0","0","0","0","0","0","2","0","0","1","13","23","15","2","2","2","2"
"島しょ","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","1","0","1","1","1"
"合計","772","1173","149","38","663","3357","104","4","200","55","3","19","13","4","1","27","0","0","5","0","8","8","85","419","264","39","25","25","25"
