"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"千代田","0","0","0","0","0","0","0","0","0","",""
"中央区","6","2","1","1","0","0","0","0","0","",""
"みなと","5","2","2","5","0","1","7","0","0","",""
"新宿区","27","17","13","30","0","0","37","8","1","",""
"文京","0","0","0","0","0","0","18","7","0","",""
"台東","0","1","0","2","0","0","0","0","0","",""
"墨田区","4","0","2","3","0","0","3","1","0","",""
"江東区","16","7","4","12","0","0","0","0","0","",""
"品川区","0","1","0","1","0","0","0","0","0","",""
"目黒区","0","0","0","0","0","0","0","0","0","",""
"大田区","1","0","0","1","0","0","3","0","0","",""
"世田谷","0","0","0","0","0","0","3","0","0","",""
"渋谷区","6","1","2","2","0","0","5","0","0","",""
"中野区","6","1","0","2","0","0","0","0","0","",""
"杉並","0","0","0","0","0","0","0","0","0","",""
"池袋","16","5","7","9","0","1","2","0","1","",""
"北区","0","0","0","1","0","0","0","0","0","",""
"荒川区","0","0","0","0","0","0","0","0","0","",""
"板橋区","0","2","1","1","0","0","0","0","0","",""
"練馬区","0","0","0","0","0","0","0","0","0","",""
"足立","2","0","0","0","0","0","0","0","0","",""
"葛飾区","0","0","0","0","0","0","8","3","0","",""
"江戸川","0","0","0","0","0","0","0","0","0","",""
"八王子","0","0","0","0","0","0","6","0","0","",""
"町田市","0","0","0","0","0","0","0","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","0","0","0","0","0","0","0","0","0","",""
"多摩立川","0","0","0","0","0","0","0","0","0","",""
"多摩府中","5","0","0","1","0","0","0","0","0","",""
"多摩小平","0","0","0","0","0","0","10","7","0","",""
"島しょ","0","0","0","0","0","0","0","1","0","",""
"合計","94","39","32","71","0","2","102","27","2","",""
